method,n_samples,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11,imp_V12,imp_V13,imp_V14,imp_V15,imp_V16,imp_V17,imp_V18,imp_V19,imp_V20,imp_V21,imp_V22,imp_V23,imp_V24,imp_V25,imp_V26,imp_V27,imp_V28,imp_V29,imp_V30,imp_V31,imp_V32,imp_V33,imp_V34,imp_V35,imp_V36,imp_V37,imp_V38,imp_V39,imp_V40,imp_V41,imp_V42,imp_V43,imp_V44,imp_V45,imp_V46,imp_V47,imp_V48,imp_V49
Robust-CPI,2000,0.24067965388166568,0.17960084433609855,0.39226867514777475,0.8707759719940509,0.8994074007848877,-0.0006891278711490699,-0.0006771115080209138,0.0004293510571831886,-0.0004904081331633417,0.0020851544504016358,-0.00017353708670952433,0.00027724485257376235,-0.000823330114060553,2.2659031514855864e-05,-0.0008419976535030666,0.0002014794815618839,-0.0036071425692042955,-0.000502366839831281,7.291090768442845e-05,-0.0007298378645430658,-5.8334724052300884e-05,0.0002844215726398437,-0.001087453349704862,-0.0001461080214622254,-7.5168830288514e-05,0.0005832149056232873,1.083947226116208e-05,0.0005250095087840065,-0.00024761605088231104,-5.284233174662536e-05,0.00021437337095626827,-0.0006740185482524408,-0.0006696641786096968,-0.00038267701489948605,-0.0001346167739202595,-0.0009700187925745647,0.0032958979425887353,0.000598229480234159,0.0006513203725932783,-0.0006424256716426093,0.0010827545404139725,-0.0002020074673728414,-0.0018777140543402074,-0.001095690420046651,-0.0010161180600451816,-7.806112318426477e-05,-0.0004193403494728249,0.00014415782635948644,-0.0003367017777175216,-0.00038294969693661226
0.5*CPI,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,100,0.04899488856272072,0.013325550642841577,0.0,0.6686709667098987,0.0,5.5973608810155895e-06,-0.0015339449160793883,0.0,0.0,-0.003258201112873893,0.0,-1.9972474282203834e-05,-0.0002938086093984271,-0.0007671116447600657,0.004030834747613676,0.0003466987089348894,0.0,-0.010283884210281036,0.0,0.0,0.0,-0.00010254247729424293,-0.020113091188574517,-0.028658785961400035,0.0,0.0,0.0,0.0,0.0020614385171211502,-0.0005216363084321607,-4.054051115764956e-05,-0.00037364551570107096,0.0,-0.003668914611106633,2.3373646957036698e-05,0.0,-0.0010372886453255958,-0.00023079162521710828,-0.005335308044027043,-0.0016289755370162418,0.0001675300478372055,0.002618970647998209,-0.0007902498135718972,0.033542114489724106,0.0,0.0,0.0,0.0008147675870742166,0.0,0.0
0.5*CPI,200,0.13356481592778613,0.06628822028773318,-0.009336606546061721,0.30005667782520407,0.21430588448380816,-0.0004285007017276188,0.001409168409396977,-0.012474047030337498,-3.4775800356046105e-06,0.00173818169622586,-0.001449393119900888,-1.3139397489703164e-05,0.00042924832280066827,-0.00014644606907010527,-0.0029717850034717275,-1.5521013365882297e-05,0.0018911752407397842,-0.0019118451055045727,0.013061125534127416,-0.00010806694400455896,0.00088567841578302,-0.004296920963402728,-0.00034688952564632114,0.0051711807587141445,0.0010470928140697833,-0.008099740138852507,-7.478824286744068e-05,0.00017814750412481484,0.006489617085170818,0.0035238864056760244,-0.006083164889647219,0.000335350815756863,-0.0006851389801186825,0.0006327839768116572,-0.0018639164708089684,-0.0006412679727532122,0.0030144240468106265,0.0,-0.0009531549931625083,-0.0019688361913031693,-0.0033073610637442963,-0.046185898657541524,-0.004513197410360936,0.0010246116224758017,0.00010009702750934935,0.0002750505894467681,0.008750003523609662,-0.005589203706642842,0.0,0.0004344818062614886
0.5*CPI,500,0.08698341846635232,0.024296581674328743,0.23140404215134902,0.5552576838033731,0.6575477438387881,-0.043339895560505604,-0.0012332827724720885,-0.002286131456194662,-0.006761214790181491,0.0019782673257157657,0.0012311401565975322,0.0009343021776996308,0.00016453947105421474,-0.004482683192095438,-0.0011574431716679934,0.0066321379794049284,0.00027239135813589277,-0.0001405943259344955,0.00028120601489239894,-0.0008038238765106787,-0.00011444243210767535,0.0030636312798479337,-0.0005574780915421629,-0.004380127012615864,-0.0045337661252564665,-0.00023031814011820195,-0.0003075664255364763,-0.0009231771393423127,0.001651388331450565,0.005470103550175853,-0.0006836191227054256,0.00017215834982847733,-3.936268114440589e-05,0.0025508991731402197,-0.0028667191976821105,0.002148576486421916,-0.0005382318040482725,0.005678146776378068,0.0014233288438444958,-0.000343506177128472,0.00020056629524756175,0.00043330168075789155,-0.0014298152442329126,0.0005680908792658479,-0.0005002036143010868,-0.0037028380580791387,0.001529770085587967,-0.0007729018521485109,-0.0009428147485874838,-0.0002853239929400675
0.5*CPI,1000,0.1813915912779997,0.13842984055195995,0.23320868426780839,0.4452004907137118,0.7096645427252412,-0.00019898035436499706,0.002035658171611443,-0.0005506198094885617,-0.000876808300350751,2.2518982809527355e-05,-0.0004386811122647494,0.00382249048905986,0.0053828746303603014,0.0041061834468356095,0.001494784690692974,0.0003667052496915124,-0.0001263197205942923,0.0014815788655359596,-0.001961543804842536,-5.403289228428365e-05,-0.00033661074210206143,-0.001258167259809484,-0.0004153886620782421,0.000958379222805672,-6.925270619534407e-05,0.003474644299474916,0.00022989588628768987,0.0030241796880625116,0.0018451463397241574,-0.00011073960418211959,7.798766584898864e-05,-0.0002415363715995711,0.00040073188302786056,0.0012416893404701423,-0.0006038432512894265,-0.0009322715327618747,0.000893675641064906,-0.0008651386677498429,0.0006056100432524358,-0.00027021492543144454,8.620025194511216e-05,-0.0015986370325350996,-0.00010946254945332079,-0.0036763633819827946,-0.0002505274604971963,-0.0009991231661942157,-0.0020746634286394894,0.0007963952605493652,0.00041053562006715394,0.0003372002430966914
0.5*CPI,2000,0.2543915801211985,0.17228222554836792,0.28020945442410217,0.7050650546600659,0.6486170374537912,-0.0010178562687446213,0.0004892341592255822,0.0003946147933046318,-0.0011193210523927632,-0.0015640924157515335,-0.0009171458538115018,0.0006947523999777383,8.501884659184444e-05,-0.001035841541928706,8.969253944157707e-05,0.00016667212424670286,0.0003122006846054126,-0.006654764064164986,0.0016857334661069812,0.000909088711161965,-0.000999855362748825,0.00024455727712138775,-0.0022865178835504707,-0.00026706013188479427,-0.00020588205772059665,0.002770000601679895,-6.144308196789905e-05,-0.00017932084856173147,6.840807039057428e-05,0.001483437178777136,-0.00022085250713907434,-0.0007672944976582496,0.0010265061761929872,-0.00036463712868109455,-0.000311246994557951,0.004439091491742347,0.0009612079182941824,0.0008721568803203572,0.0006066810682531787,0.000624330683361124,-2.3738349089585942e-05,7.833562336967415e-06,0.0004303454245809246,-8.621416305479301e-05,-0.00016492285679575724,0.00020431120467614972,0.002017635294540354,-0.002889268574133713,-0.00018225877722993777,-1.6261310332305046e-05
PFI,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,100,0.020136147183818398,0.01962410259450653,0.0,0.5240286882468688,0.0007250874258997175,3.7906588659097906e-05,-0.0008353941489078753,0.0,0.0,-0.0002652533198919116,-0.0003732803528184725,9.753503256026974e-05,0.0002101254239645911,0.0001114254797165426,0.004584207377125393,0.00016991985308112412,0.0,0.003481783664849525,0.0,0.0,-0.0005600580605487071,-0.00018348806835111198,-0.00715409125708244,-0.00958111733611089,0.0,0.0,0.0,0.0,0.0012923555803618925,-0.00017823385217452525,0.0,0.0,0.0,0.0028176366344732084,-7.79234615719826e-05,0.0,0.0005428759666188387,0.0017268047695735422,-0.004862287433952561,-0.0006538113845917515,-0.0001318892055290899,0.003562266462176389,0.000616595610702042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,200,0.16863209872067642,0.1760676478508738,-0.0026480656581528983,0.2870670254264909,0.19211136174819088,0.02243594330049148,0.005242552933981015,-0.001826716299097697,-0.0008198075523873083,0.003625229085632231,0.011103323470307958,-0.00024588558127902616,-0.0028331718953511498,2.926539981462639e-06,-0.0020958916868756283,-1.1949092560747943e-05,0.0035709671862451664,-0.0002730257116414503,0.0070943285725550975,-3.1543872945904994e-05,0.0008317709698923981,-0.0024870548272413195,-0.0002670845050078974,0.005113212592589678,-0.0007158054750577847,-0.0323031166557739,0.00013181172478038405,0.00035736487914128645,0.010158255033532182,0.002921629273943571,-0.004003638594489489,-0.0008528159860599072,-0.00020409148307498626,0.0003233402550533171,-0.000579417671078275,-0.00016004053287921316,0.0008987159679623158,0.0,0.00034961925347998246,-0.004672392101941147,-0.0037601910223352686,-0.035610822554620336,-0.0027891129543287096,-0.00020954636090442236,0.00012397625544058322,0.0016286185349698723,0.008977027762955947,-0.0019549424915634717,0.0,0.00033444795353831935
PFI,500,0.14608590905066632,0.10613296298085795,0.5284167586643269,0.7601621823681954,0.9028462845236183,-0.00012391777252618308,-0.001539780567536564,-0.004036190233662529,0.006480018068689919,-0.0010122464704782619,0.002807789128223992,0.0012229513810823045,0.00012074242963133752,-0.003615867114707627,-0.00037731100239413173,-0.0034743338751731523,0.0010228378740124722,-9.076777406746839e-05,0.0018703591781602524,0.002661380508253819,-0.0001640934230577873,0.005231459976551722,-0.0006818279538981509,0.00911642938116497,-0.004078530086977672,-0.0005274308690366158,-0.0008767759274641573,-0.005014307499034976,0.006695053204575641,0.003122271861331405,-0.0033308628545571928,0.0008482196656395269,0.006389106970467018,0.0021268233099989153,-0.00366402340026184,0.0024274531850460024,-0.0005693925305129133,0.0028715962149815644,0.0016119375999578134,-0.001644341564246865,0.0007882374038441498,-0.0002555540782362975,-0.0001310257349799171,0.0007757895333507792,-0.00013015009404349076,-0.007995689986341148,0.0016706884076705952,0.0011075857035957037,-0.00140856288641944,-0.00029065467731537176
PFI,1000,0.35242154094744205,0.3218269676757832,0.6170766002713939,1.055147092931329,0.9546169159463089,0.001675304637829056,0.004585865443106352,-0.0005734553227252359,0.0008402197050390026,-0.0008797098371254863,0.0025910940834592555,0.0013838418396260321,0.010282403764205972,0.004633790745841138,0.000597518024668342,-0.0011340290305291711,0.004047006192099634,-0.0013158553436662945,-0.002526031414990304,-0.0004526898290069248,0.0014043542069089865,-0.0029746103477583663,-0.0013416043917390263,-0.000926387326461664,0.00036043777982674996,0.003425661551262116,-0.0010349807383992493,0.004813383412311634,0.0054270295829810244,-0.0007931197613127994,-0.0014957266096594646,0.0007478502485187555,-0.0008922760799202623,0.0028387073931483986,-0.002099618616397514,-0.0012104870853412164,-0.0016106549077840038,-0.0011068936605026503,0.0022532709443363608,0.0006640807035421803,-0.0038838230332334245,0.0032359565242695565,0.0006921033577881319,-0.006332332301716259,0.0004409951369775955,-0.0005596903920084273,0.0005764603407548696,0.004599116901200184,-0.0014066338819530566,0.0036468255104639136
PFI,2000,0.4975597266170254,0.4406937807250858,0.8516236474308428,1.1282011351766958,1.1194450044724054,0.013191687382145934,0.0011227662483035417,-0.00040735659803048385,-0.002362144369049024,-0.000936964126887263,0.0007331375102649362,0.002569329482074001,-0.0018049122664655082,-0.001355485933718703,0.00010539747299065372,-0.001344641745794073,0.00025037675390637837,-0.007850069762952105,0.0017834782836153584,0.0015410706988878697,-0.0012226455397749136,0.0016149078345203405,-0.005787901447860011,-0.0010829292400559298,-0.0006559849073095592,-0.006026504714634617,-8.717863093377076e-05,-0.0012737393135063835,0.0004711404539059494,0.0020482207785175177,-0.0007035469380446413,-0.0004207173955742549,0.001159923921083883,-0.004271717573063771,0.00476823971874607,0.00941160135592678,0.00039753497295502704,-0.0007409907831875673,0.0011681709271057494,0.0014269322380704441,0.0006518566743627385,3.741693284275982e-05,0.0036089281983167076,0.0013286192313338718,-0.0011911373805353342,0.0002407384977779481,-0.005105974385766321,-0.004136428952962623,1.3516756347531356e-07,-0.0005964836280133445
LOCO-W,50,0.12792222702555248,0.0707642241410594,-0.3750190768076437,0.3520018784586746,0.4456887562465827,-0.009285898837380816,0.3226510903046255,0.010192199841046877,-0.0001470384345245806,-0.03928836323641439,0.08877155008269468,0.07744795615439157,-0.12512839370985535,-0.06494231224231366,0.17265132854672305,0.054521191286924724,-0.05491825370771435,0.018897714538975156,-0.01285485420351661,-0.4707692400853406,0.070384001688433,-0.06366914321363962,-0.11291941367596296,0.07978749165774647,-0.026963004957422758,0.12498490167912654,-0.08634459926245928,-0.08389410776087877,-0.11375919111840972,-0.32785533674501016,0.13329655811113295,-0.022725743826458613,0.016789778663572133,0.31716593718566527,0.17092300361381146,0.08663254910947613,-0.14087057581310683,0.1270020495454421,-0.03705077348585353,0.031995791559362254,-0.05155827778616903,-0.018986323611806303,-0.15409444619785106,-0.36000816780531836,0.07831237424150332,0.08016167621110548,0.034523780647188716,-0.044639190411299115,-0.02337371474054675,-0.05453059301726582
LOCO-W,100,0.4548583153044445,-0.5406507576540522,0.8586260550981333,-0.6886856128110882,0.7204671600626836,0.8030196777151635,0.7489254187448878,0.7921309171251557,0.013933210481529793,-0.2260897023350667,0.019111680057777015,0.4081211494315776,0.9735983583629229,0.5453486065690362,0.002742560752077118,0.02688780891721136,-0.17039424231129852,0.7055621027348519,-0.7127575726288813,0.4266058754444053,-0.8608406197457918,-2.9384882923800287e-05,0.6376784961429042,0.182957111909861,-0.8025490414451644,0.032453602791751655,0.7457328224192968,-0.01874037784759498,0.6827071551722562,-0.9817360591576503,-0.8338461494937663,0.10920822069044776,0.012395910394250129,1.0573586707219584,0.467561249783978,-0.43011621780776454,-0.9876470342337248,0.7720790608815117,-0.4479964344057112,-1.0256516919612433,0.6428553544289277,-0.9773687115104797,-0.8756737465683018,0.7159247927596246,-0.10576692289272555,1.0600673516338293,0.535490959222358,-0.17885422656987784,0.6276516315067369,-0.05185228389107421
LOCO-W,200,1.1607476085069075,0.00137782941326716,-0.8555260273276845,0.15830928899931426,1.0325809191766364,0.3953783598129744,0.0024597056809701826,0.9732183966506722,-1.4259193859162291,-1.0944222094868647,-0.0014328101277701218,-0.3040430291057178,-0.9220460232845695,0.02450397952684994,0.9765966074290378,0.11387805699718473,0.06468720488454367,-0.03663930984952653,-0.4623398662545199,-0.8878917723527707,0.5054409974687392,0.9294443672257093,0.773256899792748,-0.8724612943265676,-1.126239177082654,-0.1590614063905364,-0.9362601037631205,0.3360676268847478,0.9026272185934148,0.13863280598530364,0.4683163512840301,-0.5660142974072411,0.9497486024598785,0.9552953776664703,-7.234652487708456e-05,1.5176344994130747e-05,0.04691710162340556,0.02101659094649584,0.9507753708686817,0.8177225416195527,-0.5074389670386507,-0.0001924423892382302,9.334226115092832e-06,0.08026377823664402,-6.747910835252497e-05,-0.425513550022743,-0.20325533391459658,0.7830005405787955,-0.0023006277962846124,0.0001085272696567767
LOCO-W,500,-0.21730606853844647,0.03644522874347423,0.18134016233403338,-0.2091674410189773,0.06935715141209632,0.20081568727020854,-0.02629701335755527,0.02113608585198541,0.2181902469474562,-0.00890214733766239,-0.010261804505792478,0.11565868444686937,0.2972932430515688,-0.0034490268151098707,-0.29813969267734536,0.0002906158281967099,-0.1233075070717337,0.011217767723149441,-0.11688759229521345,0.09290932009059574,-0.15751049797915825,0.01419602061423704,-0.01803636098255078,-0.06676393857366197,0.21243008989075327,-0.002216059640506042,0.030728287721820725,-0.024557158068520386,0.1147320262316308,0.11520482074446971,0.0014519733544859188,0.3220198023374478,0.23073236376943632,-0.06189250595584275,0.17896819692787969,-0.006240950405194531,0.11890827322489858,-0.33379881393275646,-0.15967076894641297,-0.0007366348444786133,-0.21473986534541284,0.09202869002588891,0.22367194682363528,0.20344506558629785,-0.01557135285285138,0.020887935422412948,-0.1299817715024797,0.02815154875804509,-0.16647983012726825,0.21980420418976682
LOCO-W,1000,0.003920274905116495,0.2393468684208652,0.08475296058481134,0.3633723460604562,-0.002080947901673041,0.0041966205488869,-0.10111109937316985,0.030637324300045485,0.04281017958994207,-0.3025845488566671,0.04670878553663071,-0.050863510111202125,-0.1553212750785221,-0.0025900785701483777,0.003111453653654734,-0.01875173560342374,0.10589048198423394,-0.04938411817355686,0.0004042053249216381,-0.15439978300519644,-0.056796935107972714,-0.03125629709729551,0.2754558252081314,0.02779228538699402,-0.06698495366090879,-0.11699315624281591,0.1420674653884516,-0.01601433402004213,0.03793226824096815,-0.019897519947501607,-0.012583219590267982,-0.044652887136471385,0.027638122522127512,-0.014464293545469555,0.24485563173488345,-0.012915219272163905,0.0038432763563044535,-0.012359245409804176,0.17310986329310776,-0.08829003487377117,0.06059321279708365,0.06773052941274822,-0.027651246632676055,0.014050476077536195,0.061915209543585155,0.009383562550025702,0.027467060938649226,0.14460349796083016,0.01799439420093404,-0.0013548254685746069
LOCO-W,2000,0.8394018734392439,0.6720108866123307,0.27783910086321834,0.6341329502612788,0.2911512682274564,0.03321972451597269,-0.010942069714474355,-0.0195673074835747,0.014802979432644222,0.019771498104464446,0.07359215494252186,-0.0014707484763663505,-0.00029755125545907193,0.06750798138123124,0.1833324643183598,-0.023586131545072213,-0.0798022847047937,-0.147115092148774,0.15462616696239628,0.03189276716656488,0.10526367716801353,-0.04747671418308902,0.33066902595519987,-0.01898724321980883,-0.2421184865243044,0.02325186893130373,-0.09706884451471179,-0.0031413781042438607,-0.022444354492165107,-0.025714709322907574,0.01327962308675163,0.20419463534783744,0.07010384929632127,0.06526669091808882,0.01787580120492977,0.22456690414086314,0.012050883712841737,0.051203871002859315,0.026565871857849175,-0.0734501962643757,0.12307711202823769,-0.3030751749570108,-0.06817612604237837,-0.2230680399516642,-0.09340496003038365,-0.26780658143432323,0.0003625686260985925,-0.1438696736922743,0.24977747877984235,-0.013802279382740243
LOCO-HD,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-HD,100,0.14792563559135363,0.18519034196713413,0.012307497216121899,0.9652642310553019,-0.9055190572083054,0.015391112569582255,0.01766611231025461,0.011998902321054938,0.011998902321054938,0.0037875315686859423,0.009952043097525287,0.013430079283725416,0.013813707039503687,0.0081976874257923,0.02074538462142783,0.012913383326274452,0.013376626074351083,-0.017525129415666196,0.014217789746837628,0.014217789746837628,0.015993309285806223,0.014081754853087158,0.036010737323003195,0.00868823963280807,0.013982123017520554,0.015652407199031604,0.015652407199031604,0.015652407199031604,0.015795423224811866,0.009401359060620784,0.013692037156597614,0.012040364329896303,0.009886776276917253,0.03905170590042051,0.007502992469294867,0.006974071975094365,0.011349187865716814,-0.028467449804322253,-0.0002112034397070417,0.008211630573173423,0.0041139834367012185,0.008959333198416797,0.0159028264481198,0.10364191299633596,0.004834640109481203,0.005997911574380677,0.005997911574380677,0.005997911574380677,0.005997911574380677,0.0059205244182387595
LOCO-HD,200,0.0917842104618114,0.16593370043184597,-0.018165038759326624,0.8858809665007481,0.4254935165377458,0.01931098014627497,0.0015720077534742138,-0.021763016254031653,-0.016873022047438013,0.008265377074999858,0.0098001391639293,-0.008828687462524076,-0.009213861965412296,-0.002530892301136456,-0.01574066098201765,-0.0070865095892416186,-0.01624512626384389,-0.010006610076695344,0.011906416279566123,-0.003706046965690879,-0.000550155884458503,-0.027294955783651265,-0.0001530424385676188,-0.0020956122680659828,-0.019391962846897703,-0.14580411694665218,-0.001108526988051084,-0.005023922181908169,0.006752084989164686,-0.016604423590048656,-0.006183687369311741,-0.0120891237684575,-0.0166081637729929,-0.024539517939437205,-0.01929800704587059,-0.01731548459971921,-0.014158111518841165,-0.014889380280511677,0.004347571075857148,-0.019722650605560776,-0.0312380640220713,-0.501706813376094,-0.008853153570772987,-0.014076292164901805,-0.007697054163534611,0.008973672918763942,0.0010974803442962422,-0.024955475565383578,-0.007632827366670147,-0.01281724487834679
LOCO-HD,500,0.06959240708998982,0.10694597756456659,1.1092195583798938,0.5874751826558735,0.8840802960057004,-0.12925569780258506,0.06685463974070394,-0.042570427197908156,0.02040147607274545,0.07799239597730623,0.018827042586573417,0.03074468189520474,0.015699155774550166,-0.0025030404793362493,0.010158465134741057,0.001622781726028255,0.016969143325660685,0.02789648738274697,0.019367177711083206,0.010849513508353503,0.06119449815489253,0.012446647900331564,-0.025057187270656978,0.07060375045806055,-0.02443696209231172,0.05917142208052928,0.04529353326198793,0.08285565610124057,-0.01866147341986113,0.046794971254470186,0.030542053180194983,-0.011070109025242747,0.050044741123701386,0.1196130403511263,0.031686511924131966,-0.02143017145719961,0.012960945374485444,-0.022676869386871523,0.07849284890309915,-0.027205035719647497,0.010748069294974405,-0.014488041170614863,0.039816908600743606,0.06091979122379376,0.04122522490398306,0.03156709587824702,0.02215132974415246,0.004927909997326507,-0.03626183798416249,-0.05031294660009311
LOCO-HD,1000,0.2359527013102508,0.3482020571733786,0.4045040154255378,1.033934592892764,0.9727444161773879,0.04530162987793562,0.05742757239590235,0.025819677008856123,0.036413191226047914,0.0394612666572709,0.036247183689412266,0.025943359902879215,0.08703256228963552,0.032684299691150276,0.04155457121171635,0.0495764351144351,0.06642818109419069,0.07052801727128455,0.07491113484654666,0.03471775165074786,0.04364485645909533,0.023432461147763428,0.05523331868151826,0.03335782736084225,0.028325970303189063,0.04009614945366735,0.03441202252021647,-0.015674057657050544,0.05174968963717064,0.04372458493971865,0.06247248811230788,0.03824459898231303,0.07207561425327724,0.030699415876185077,0.017195537327716948,0.029888565358004437,0.04391126981172577,0.07110889289699018,0.037395309389701925,0.04340864022119417,-0.02048088570814932,0.06501918661290707,0.028115583083144213,0.06890806874470456,0.07562711100227115,0.0385068820811959,0.0034388411177939116,0.04999835411183429,0.06052140488659885,0.047310563008243656
LOCO-HD,2000,0.4093854988796676,0.3173249945547969,0.5695790049942748,0.9655002696104492,1.184442446104903,-0.0047522408765904856,0.023623339035992785,0.047492674916689626,0.027619681724928624,0.013194300343910614,0.028528739030042105,0.019161718658485316,-0.003061740245738409,0.012836064745349207,0.055293662396004084,0.0268953426768358,0.005793188311900677,-0.015161357377867779,0.0046101376542093675,0.011717526500477027,0.022625764728101294,0.005703639211269984,0.027467360148920483,0.00595837630028162,0.004032741720654376,0.009755663763396705,-0.014203409625847652,0.013652284316817198,0.01514900960771376,0.02869180169652552,0.0366466698023572,0.025940773438003217,0.02888133085953637,-0.01796063403546,0.00585403029654491,0.03404823332217999,0.022352632797779548,-0.02240465858787133,0.04873308121000619,0.017560094055398656,-0.03150827946437462,0.011705555313580918,-0.03173231320330305,-0.019844685947571605,0.005626060531573052,0.006531155522741694,0.037388188193985816,-0.040252633639509594,-0.0032668086312584443,0.03735741655557823
Robust-CPI,50,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16,8.7938457396052e-16
Robust-CPI,100,-0.038865736095674654,0.04091688335346032,-3.9572305828223405e-15,0.6766646363600706,0.0009275062617954833,-0.0008782022116723552,-0.0001922244478350841,-3.9572305828223405e-15,-3.9572305828223405e-15,-0.0036243494087411956,0.00014842771876528098,-2.988818171042715e-05,-0.00017366602161092122,-0.0008072238040356185,0.0025725660312111466,-5.4020992711466444e-05,-3.9572305828223405e-15,-0.01707644324886811,-3.9572305828223405e-15,-3.9572305828223405e-15,-0.0001579143535393869,-0.0006871504660410423,-0.036974582133553535,-0.045408416067681985,-3.9572305828223405e-15,-3.9572305828223405e-15,-3.9572305828223405e-15,-3.9572305828223405e-15,0.004054627146118625,-0.0015633518633169459,0.00029382009781237666,-1.8996349031091104e-05,-3.9572305828223405e-15,0.006109906334464811,0.0004679462821787228,-3.9572305828223405e-15,-0.0029476575193530547,-0.0029774048953083074,-0.002254327247674057,-0.002286337363952254,-0.0003355140139098061,0.0018452003187170484,-0.00013773731575492907,0.02387697018398223,-3.9572305828223405e-15,-3.9572305828223405e-15,-3.9572305828223405e-15,0.0009767299747146156,-3.9572305828223405e-15,-3.9572305828223405e-15
Robust-CPI,200,0.0951454022005546,0.1338839112214777,-0.01211434801562911,0.32849171518910375,0.21512354438201683,0.0006329389584396833,0.0047389012035064905,-0.025663947663744368,-0.0009750753826866504,0.0017577762075433755,0.00188660377661705,0.00027674058270807405,-0.0010029573139465988,3.066133112532411e-05,-0.005280798954039916,-0.00044649658783129276,0.00452854251246225,-0.0029927863367236887,0.016823187275004,-0.0006191565048001513,0.0011192792803108994,-0.0037654912807088717,-0.0012214487359807017,-0.0003201533665673789,-0.0022108188157811447,-0.04332429000708186,0.0004704880250962919,-0.004124072868223956,0.003279138451315245,0.0028648139481882795,-0.008217697882761173,0.00026645269417909385,-0.00027287431643350477,-0.00034004229162344234,-0.0010570052025499594,-0.0013203398184885638,0.0012497965483527762,5.443772004441587e-05,0.0011923727116980528,-0.006386709034828019,-0.007500737913368582,-0.16213308672702464,-0.00535716283360293,7.405572471248556e-05,6.905264257161102e-05,-0.000739174345862925,0.01407519908066106,-0.003830296547540475,0.00036487889890953894,-0.0005504270491200905
Robust-CPI,500,0.11119814719268381,0.08088818163063878,0.3151407606015745,0.6449305431759328,0.7490453553259837,-0.13694826876959193,-0.002676468811476684,-0.0024292060542734756,-0.011435735857706686,-0.0005020901189224699,-0.0003558927188015899,-0.001194487171140134,0.0002830995697735903,-0.003497960588915502,-0.0017074479891295879,-0.00944276608882801,0.0004321048322253439,-4.2042861977321316e-05,0.000678914811595284,0.0003094154590050297,0.0007511360226525926,0.011587799235689214,0.0005751091586889272,-0.009148260802924439,-0.005760974091103357,-0.0007145487010598446,-0.00031083524406748457,-0.0023876991452192304,0.002933570686169401,0.00948329768941845,-0.008009407008375428,0.0007853059731210536,-0.0034193598673217455,0.0005720490098729515,-0.009779429972687567,0.0023235921621216527,0.00030401188685907964,-0.001893469442803668,0.001076745633962459,0.000310610542573989,0.0005638520353633448,-0.00018319311391289404,-0.0010710180495788965,0.0006915993415523737,-0.0006763040411514458,-0.00995875516924387,0.0023724563326909865,-0.001242363826106624,-0.004060662224775466,0.0028656991099137146
