method,d,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,imp_V50,tr_V50,imp_V51,tr_V51,imp_V52,tr_V52,imp_V53,tr_V53,imp_V54,tr_V54,imp_V55,tr_V55,imp_V56,tr_V56,imp_V57,tr_V57,imp_V58,tr_V58,imp_V59,tr_V59,imp_V60,tr_V60,imp_V61,tr_V61,imp_V62,tr_V62,imp_V63,tr_V63,imp_V64,tr_V64,imp_V65,tr_V65,imp_V66,tr_V66,imp_V67,tr_V67,imp_V68,tr_V68,imp_V69,tr_V69,imp_V70,tr_V70,imp_V71,tr_V71,imp_V72,tr_V72,imp_V73,tr_V73,imp_V74,tr_V74,imp_V75,tr_V75,imp_V76,tr_V76,imp_V77,tr_V77,imp_V78,tr_V78,imp_V79,tr_V79,imp_V80,tr_V80,imp_V81,tr_V81,imp_V82,tr_V82,imp_V83,tr_V83,imp_V84,tr_V84,imp_V85,tr_V85,imp_V86,tr_V86,imp_V87,tr_V87,imp_V88,tr_V88,imp_V89,tr_V89,imp_V90,tr_V90,imp_V91,tr_V91,imp_V92,tr_V92,imp_V93,tr_V93,imp_V94,tr_V94,imp_V95,tr_V95,imp_V96,tr_V96,imp_V97,tr_V97,imp_V98,tr_V98,imp_V99,tr_V99
Robust-CPI,35,0.16680009900646947,1.0,0.16736563401086696,1.0,0.08026835683537237,1.0,0.6285498893687973,1.0,0.7145805703218169,1.0,-0.0003169306824968299,0.0,-0.0006684300430798655,0.0,0.001184899302097571,0.0,-0.007562430251059979,0.0,0.0011158624113560833,0.0,-0.0007190581045498937,0.0,-0.0011973543117607928,0.0,-0.0006150581373705459,0.0,0.0015631115909896622,0.0,-0.000502993374923029,0.0,-0.001626266208053708,0.0,0.0012708679311241261,0.0,0.0014895119857688038,0.0,-0.005873461149334049,0.0,0.0008237567122113744,0.0,-0.0017454404353543153,0.0,0.0016405769191675144,0.0,0.003823260631245243,0.0,-0.0013414000450380618,0.0,0.00015756432537947985,0.0,-0.0006435106314580966,0.0,-0.0010487995745779197,0.0,0.0010548077721317384,0.0,-0.001543684405452323,0.0,0.00015612859913774732,0.0,-0.00841636863685062,0.0,0.007751417677122063,0.0,0.0010551601424814048,0.0,4.87265496583834e-05,0.0,-0.0014420556825093952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,50,0.13031217862699593,1.0,0.19307525294785136,1.0,0.06037722499170309,1.0,0.6636289248963493,1.0,1.183983549452421,1.0,0.0011627780764187558,0.0,-0.0018046246569098318,0.0,0.0004584420857228261,0.0,0.0014166875878449871,0.0,0.0002515605611726328,0.0,-0.0006953656531699155,0.0,-0.0003413879604154755,0.0,-0.0014971701953729473,0.0,-0.0006830645113216475,0.0,0.0006844885987837431,0.0,-0.001059029963893106,0.0,0.0017374112861231776,0.0,-8.680082658802329e-06,0.0,-0.0009623884331141666,0.0,-0.0006906433338288947,0.0,-0.00024016145465029353,0.0,-0.0002694538330292519,0.0,0.002034719242187778,0.0,-0.0004433911532824625,0.0,-0.002333821268788147,0.0,-0.0021655654432414543,0.0,-9.480811642032465e-05,0.0,-0.0013814532075622826,0.0,0.0012740122430730174,0.0,0.0011640211868856434,0.0,0.0015807123479998958,0.0,-0.0006021879606419513,0.0,-0.0010844330250618524,0.0,-6.816768402155434e-05,0.0,-0.003021171058345691,0.0,0.0017322480556441527,0.0,-0.0015192043212231,0.0,0.0027602368506612403,0.0,-0.003226050703228597,0.0,-0.001615902925037125,0.0,-0.0010316542874394036,0.0,-0.0006287596762341333,0.0,0.0010133353373614257,0.0,0.002408177070385431,0.0,0.000391349640581023,0.0,0.0016761970484588133,0.0,-0.0007325561321180896,0.0,0.0009685053463718992,0.0,0.00034402682703947964,0.0,0.0037217709806968246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,100,0.22762420395809924,1.0,0.10646880083326563,1.0,0.07222447401041943,1.0,0.5734316001478269,1.0,0.8128274217616783,1.0,-0.0009344669398791972,0.0,-0.0023130550421491714,0.0,0.001080403459154843,0.0,0.0015039358550252644,0.0,0.00044947376063369566,0.0,-0.002380806897605912,0.0,-0.0015546663642995728,0.0,-0.00326769241160051,0.0,-3.7909912226377884e-05,0.0,-0.0024556496496414507,0.0,-0.0021941372874052915,0.0,0.001913682799240232,0.0,-0.0030762746131857647,0.0,-0.0008461948559914465,0.0,0.004017278632397355,0.0,0.004282481551884931,0.0,-0.003351372420902221,0.0,-3.622001551017995e-05,0.0,0.0019480974264950537,0.0,-0.00031662635046382124,0.0,0.0011259300049834301,0.0,-0.002134538567290259,0.0,0.0024212026809723353,0.0,-0.0011862768186901825,0.0,-0.0012226265136126215,0.0,-0.001500544975200862,0.0,0.003561494325494988,0.0,-0.0011284085628325937,0.0,-0.0015940099444609259,0.0,0.0001892112476958358,0.0,0.0005390776685453392,0.0,0.0006859335882990581,0.0,-0.004259567417222393,0.0,-0.0019370606524296815,0.0,-0.001029906735132298,0.0,0.0017674650172153335,0.0,0.0015841164095390077,0.0,0.004198609054143487,0.0,-0.0014061165325475087,0.0,0.0008614821214711102,0.0,-0.0015353471366519322,0.0,-0.0003118721235268412,0.0,-0.0029578489726399637,0.0,-0.00015997417513972806,0.0,-0.008792799597905859,0.0,-0.0017944333826274744,0.0,0.0002506406596309246,0.0,0.001904450157931382,0.0,0.001948669155453573,0.0,0.0007787058404570582,0.0,0.0004647438505872065,0.0,0.0027144840764301774,0.0,-0.0010915124434757678,0.0,-0.002191493596368095,0.0,0.0020140564904256512,0.0,-0.002714058618096361,0.0,-0.0008738676092909993,0.0,-0.0002753766284267136,0.0,0.001712590768614812,0.0,-7.803545344262844e-05,0.0,0.0010949544198079022,0.0,0.004314525117055303,0.0,0.0038471770610939223,0.0,-0.002235093241348912,0.0,-0.0018289224403658906,0.0,-0.0007907684298252333,0.0,0.00019743257564183462,0.0,-0.00026595209980757997,0.0,-0.0005588932349011942,0.0,-0.0010363617577214721,0.0,3.0325775817791563e-05,0.0,-0.0014915772614329274,0.0,-0.001253628533415465,0.0,0.0009829419327431956,0.0,-0.009477316010401844,0.0,0.00014136876504765685,0.0,0.0006153099360199517,0.0,-0.003693067444734612,0.0,-0.0029020074137273903,0.0,-0.000288698026166974,0.0,0.00016930563567572256,0.0,0.0005248682461355226,0.0,-0.001114567959822848,0.0,-0.0011370779454624523,0.0,-0.0029986500868318566,0.0,0.0023719232301206376,0.0,0.00254326537077031,0.0,0.0005427899008676866,0.0,-0.0014611144082380097,0.0,-0.0013401116608871807,0.0,-0.0045879956021355195,0.0,-0.0024691905424838053,0.0,-0.00025465416569821333,0.0,-0.003762673895336284,0.0,0.0008718378574738713,0.0
0.5*CPI,20,0.08926403167375385,1.0,0.15813898223073208,1.0,0.15683943354151586,1.0,0.42009525940182013,1.0,0.6254435327370971,1.0,0.009434029566293523,0.0,0.00024943495744228494,0.0,-0.002741991598089688,0.0,-0.000770867208719106,0.0,-0.0022381518477339046,0.0,-0.0036443744455417204,0.0,-0.0026421453655419147,0.0,0.00032372776587513696,0.0,0.0059086111752637005,0.0,0.0021055682939235543,0.0,0.01277072146948005,0.0,-0.006010479211953412,0.0,0.00634739752502167,0.0,0.0028904046941156114,0.0,-0.0028672023283145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,35,0.2329415893520575,1.0,0.15136793201937326,1.0,0.0802444104390817,1.0,0.48114178869431645,1.0,0.3356777092792441,1.0,-0.0029457621280642443,0.0,0.00843577668364745,0.0,6.377008670468975e-05,0.0,-0.0031824656284213937,0.0,0.00015862173847774885,0.0,-0.0012826033698303818,0.0,-0.002480018262891265,0.0,-0.0010177289559870906,0.0,-0.0003097372316403779,0.0,0.0002318493418590195,0.0,0.003921760676939751,0.0,-0.001438987610375947,0.0,0.0001873971895005322,0.0,0.0006117551191948123,0.0,-0.0010851547021046293,0.0,-0.0022810525225331613,0.0,0.0014377687477680756,0.0,0.0023142104541772346,0.0,-0.001542355381200261,0.0,0.002487905645887689,0.0,-0.0003728683233858998,0.0,3.580120274510046e-05,0.0,0.0021804939060835193,0.0,-0.0009076372942011801,0.0,-4.4233535273385804e-05,0.0,-0.0005660135750115147,0.0,-0.0011469981554877162,0.0,0.0006192430888771472,0.0,-0.0008779081358658847,0.0,0.0018073461043458805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,50,0.27389138220649456,1.0,0.11117890807628783,1.0,0.09989311823907732,1.0,0.4701163169269126,1.0,0.4644026276983294,1.0,0.006566900810517362,0.0,-0.012284417861464836,0.0,0.0004433255441640416,0.0,-0.005620291246130615,0.0,0.00042849706954162237,0.0,0.0032942199627894464,0.0,-0.0004689921641772843,0.0,0.00522552900588702,0.0,-0.0009888496768877264,0.0,-0.0026678732373597303,0.0,-0.000682733262780566,0.0,-0.0008219376504132736,0.0,0.00690667544419854,0.0,-0.0013854335154664943,0.0,0.0011738934413866309,0.0,0.0017593724914584108,0.0,0.002892863873343532,0.0,-0.00016165272090817862,0.0,0.0005118214715431613,0.0,0.001703973972899453,0.0,-0.002425038166695259,0.0,-0.0013834050323169311,0.0,0.001909929600450444,0.0,0.001482738735640865,0.0,0.0038617784607029026,0.0,-0.010898040944005483,0.0,0.003207483909378972,0.0,-0.0027627349520943367,0.0,-0.00388066943235299,0.0,-0.0017243814432023052,0.0,0.0028319089765157512,0.0,-0.0017034016397735607,0.0,3.7184799346778874e-05,0.0,-0.0010323369233765645,0.0,-0.00010415427059062843,0.0,0.0025909086954948313,0.0,0.0001116280064801245,0.0,0.004580821389470691,0.0,0.00047252405983422285,0.0,0.00031735623055073603,0.0,-0.0003821729776039007,0.0,-0.00021253727917946996,0.0,0.0020694574493766993,0.0,0.002882819057008379,0.0,0.002125104742878192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,100,0.12613641374236495,1.0,0.11959334018673057,1.0,0.09551275203253162,1.0,0.22636167806939184,1.0,0.5895071478513179,1.0,-0.0034376936684899495,0.0,0.0001306486804249496,0.0,-0.00177459597924301,0.0,0.0008331860137296698,0.0,-0.0004462646083210342,0.0,-0.0003199326830824467,0.0,-0.0016981269484298567,0.0,0.0012600191223662294,0.0,-0.0038987304651239563,0.0,0.0004399654827298427,0.0,-0.00014132187286663989,0.0,0.0010011776724485055,0.0,-0.0008173560191391815,0.0,0.0017748882988823933,0.0,0.0009542213327682347,0.0,-0.00042118297489435186,0.0,-0.0015669442559961277,0.0,0.0007583481648594792,0.0,-0.0007282310929808133,0.0,0.0013566973105891833,0.0,0.0007647228379596416,0.0,-0.00012128967639418731,0.0,-0.0033107418711581516,0.0,-0.0003907993930620246,0.0,0.0013780958234276275,0.0,0.0006305051598850531,0.0,-0.0004952397721840751,0.0,0.00014021302235289745,0.0,-0.0002400151653196292,0.0,-0.0004907869145243104,0.0,-0.0014969047834481608,0.0,0.0017536428706470542,0.0,-0.0005298961997344254,0.0,0.001236359491522343,0.0,-3.420206020271488e-05,0.0,4.345921207399295e-05,0.0,0.00045088066269166616,0.0,-0.0004390808388755052,0.0,0.00021365452071459012,0.0,0.0010342521367026625,0.0,-0.00017483767284243168,0.0,-5.3455026275905926e-05,0.0,8.827601122585182e-05,0.0,-0.00041097118014010725,0.0,-0.0002123401141539416,0.0,-0.0009099297003649087,0.0,0.0012163782470129836,0.0,-0.0011659864502019945,0.0,-0.00034216732400454974,0.0,0.0015170647690873618,0.0,-0.0010638570654146196,0.0,0.00015594529154061565,0.0,-0.0015699205666006577,0.0,-0.00041488080608320654,0.0,-0.0009838545872156712,0.0,0.00139969878419538,0.0,0.0003136048342546882,0.0,-0.0003550868763184112,0.0,-0.0008879701399014395,0.0,-0.0006104267542875186,0.0,-0.0017911590063324212,0.0,0.0011243319619388403,0.0,-0.0002950498685515557,0.0,-0.0004113089304632611,0.0,0.0006188040319674015,0.0,-0.00010302376200860275,0.0,-0.0010209712666633397,0.0,1.2979509202537542e-05,0.0,0.0009182153151354733,0.0,-9.680323822108816e-05,0.0,0.0009879634086594202,0.0,-0.0001692414834749134,0.0,0.0004546271586221562,0.0,-0.0001346291435856961,0.0,-0.0001810511646610502,0.0,-0.0011828213764160656,0.0,-0.0005020014754076874,0.0,-0.0008487490921390561,0.0,-0.00012770171315273915,0.0,0.0029170335880634446,0.0,-6.961530114590886e-05,0.0,-0.0007899075099453423,0.0,0.0010279079500178923,0.0,-0.0005944729647746616,0.0,-0.0019064611278677424,0.0,0.00034093795663797666,0.0,-0.00033270834182719256,0.0,9.583217183639636e-05,0.0,-0.00021111166049064822,0.0,-0.0003072551331315121,0.0,-0.003047820531145551,0.0,-7.298357554591517e-05,0.0,0.00028400367763775636,0.0,0.0005407876322958693,0.0,-0.0009705899803589269,0.0
PFI,20,0.15329084283750316,1.0,0.249170075807022,1.0,0.24300225571004497,1.0,0.604586916658694,1.0,0.6950776907564328,1.0,0.004970837973826914,0.0,-0.007350054162658659,0.0,-0.014835329252762097,0.0,-0.01399491888128468,0.0,-0.004009448282140338,0.0,-0.013250553724452052,0.0,-0.005354200997743641,0.0,-0.001205234066845251,0.0,0.013893160307780317,0.0,-0.0026919053733712728,0.0,0.010097807446565077,0.0,-0.010339643060554904,0.0,0.004874272335298913,0.0,-0.004036540338851591,0.0,0.0019592690992819017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,35,0.2747339993197062,1.0,0.1375087145011934,1.0,0.12512141854260583,1.0,0.6331243104770722,1.0,0.5889917141547675,1.0,-0.013670439592856631,0.0,-0.002467479158532404,0.0,0.008565076577691233,0.0,-0.0011407200486429625,0.0,0.003518172871395331,0.0,-0.0017810637201340906,0.0,-0.0017485483035762917,0.0,-0.001704532964304395,0.0,-0.0009260318996714423,0.0,0.0023221537685714777,0.0,-0.002076626713212071,0.0,-0.004407156601248685,0.0,0.00166963914103746,0.0,0.0007936956772304216,0.0,-0.0014923621105004115,0.0,-0.0001532204412590943,0.0,0.004142355212889748,0.0,0.0012599501781893618,0.0,0.006928417708253365,0.0,0.003988521851430837,0.0,0.0025308088673492435,0.0,0.00021037487826103263,0.0,0.004407754578012457,0.0,-0.0022562475817269334,0.0,-0.00052752775274445,0.0,-0.002106058288082857,0.0,-0.0018268499651080683,0.0,-0.0032133632970223758,0.0,-0.002322125473212977,0.0,0.004577716847092184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,50,0.1880885864246773,1.0,0.12358943277041612,1.0,0.10718302006501923,1.0,0.4991692944520325,1.0,0.7092719456935457,1.0,0.002706151501428611,0.0,-0.014538126108078586,0.0,0.0010965158723543755,0.0,-0.002388635256699523,0.0,-0.0010882309408670743,0.0,0.0037668697207222657,0.0,-0.00022372185672514533,0.0,0.003843506999434476,0.0,-0.0016085486047094921,0.0,0.0007102551061062279,0.0,-0.0007095094849975947,0.0,-0.001578027671750526,0.0,0.007662623372001409,0.0,0.0007767238102145413,0.0,0.0026120005601655283,0.0,0.00257438224042561,0.0,0.001859460316702144,0.0,-0.0015718041290273543,0.0,-0.004542813448947136,0.0,-0.00036129874993307,0.0,9.076921071127231e-05,0.0,0.00026622889918903603,0.0,0.0012929719058114575,0.0,-0.0013278092745874215,0.0,-0.0006241126602377634,0.0,-0.011823983825130835,0.0,-0.0014804936051300288,0.0,-0.0008579611362684592,0.0,-0.00872912585370833,0.0,0.0010287109555979779,0.0,0.0012668644620108527,0.0,-0.0015684778746165584,0.0,0.001318500612012219,0.0,-6.506271992590129e-05,0.0,-0.0013791512763658975,0.0,0.00020211910892453666,0.0,0.000162616619140854,0.0,-0.0009294937752928334,0.0,0.0017963777392682179,0.0,-0.003231015757861666,0.0,-0.0009488890483273504,0.0,0.0012823819458178676,0.0,0.001826307197461574,0.0,0.005949348164409063,0.0,0.0012593575117305633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,100,0.18180612025197807,1.0,0.3789800404100223,1.0,0.17313018570761662,1.0,0.543168216192278,1.0,0.5633473258191095,1.0,-0.003559553155463746,0.0,-0.0019831489136932223,0.0,-0.0031309149425754468,0.0,0.0019640110615330997,0.0,-0.0008515497906513847,0.0,-0.001333272613907699,0.0,-0.00038373875474739805,0.0,0.0014781423221247314,0.0,-0.0015543355946240345,0.0,0.0006694141997029002,0.0,-0.0002552687556703903,0.0,0.0012412483814174813,0.0,-0.001679177919754471,0.0,-0.00012164848321094546,0.0,-0.00047957822919864057,0.0,3.7454671234060655e-05,0.0,9.264450214474529e-05,0.0,-0.0007666003820914202,0.0,-0.0015965941133884165,0.0,-0.00019425376913972947,0.0,-2.2978650934479816e-05,0.0,-0.00029716682571501174,0.0,0.0011463619115215096,0.0,0.0012342846285229303,0.0,0.0036723639412421516,0.0,0.0006326902681843549,0.0,-0.0009726934669308518,0.0,0.0004340163802923902,0.0,-2.6712658219851804e-05,0.0,-0.0010097651553860887,0.0,-0.0006547192860791862,0.0,-0.0002579847802511859,0.0,-0.0017887518641274136,0.0,0.0024602011042057503,0.0,-0.0008013188404906169,0.0,0.0008157124592745868,0.0,0.0001753474204893024,0.0,-0.004740855567432201,0.0,0.0014929650009468665,0.0,0.0031697069876458484,0.0,0.0005709133139197853,0.0,0.00032282874003497497,0.0,0.00016493461896860406,0.0,0.00014583223643671595,0.0,0.0017178091684437735,0.0,-0.00012710937730919802,0.0,-0.0008338913471271914,0.0,-0.0019048708145809057,0.0,-0.0002659411069868556,0.0,0.0015127121238546204,0.0,-0.000802537050307417,0.0,0.0007191386352924933,0.0,-0.0010054538939553437,0.0,-0.0008623440044654984,0.0,-0.001121703490458481,0.0,0.0013635566728402715,0.0,-0.00020209447314378792,0.0,-0.0008862763683669117,0.0,-0.0019979364081469386,0.0,0.00035789061907420816,0.0,-0.0021332929885248264,0.0,0.0019947314979317232,0.0,-0.00023234941247884944,0.0,2.566606758658274e-05,0.0,-0.0007396429236133928,0.0,0.00040668271248189836,0.0,-0.00280451086661182,0.0,-0.0019825328086824356,0.0,-0.00027321838884908356,0.0,0.000486224609755892,0.0,0.0009385861488683256,0.0,-9.301806076522645e-05,0.0,0.00022944895862397896,0.0,0.0005833677507062207,0.0,-0.0009491463751334361,0.0,-0.0025918314917885432,0.0,-0.001353151649219786,0.0,-0.0009272966274267436,0.0,-9.647618391483981e-05,0.0,0.005245095582674941,0.0,0.0008096973486646508,0.0,0.000378850401345332,0.0,0.0012041974651230136,0.0,-0.00012652726059958486,0.0,-0.0016534396331816525,0.0,-0.00039126732820593535,0.0,-0.0007330960885425508,0.0,-0.0021024834663339043,0.0,-0.002174135777936681,0.0,-0.0024122444560988887,0.0,-0.006936787251630827,0.0,-0.0008372422504532295,0.0,-0.00019460266564341744,0.0,0.0003528689749919822,0.0,-0.0014665282053826223,0.0
