method,d,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,imp_V50,tr_V50,imp_V51,tr_V51,imp_V52,tr_V52,imp_V53,tr_V53,imp_V54,tr_V54,imp_V55,tr_V55,imp_V56,tr_V56,imp_V57,tr_V57,imp_V58,tr_V58,imp_V59,tr_V59,imp_V60,tr_V60,imp_V61,tr_V61,imp_V62,tr_V62,imp_V63,tr_V63,imp_V64,tr_V64,imp_V65,tr_V65,imp_V66,tr_V66,imp_V67,tr_V67,imp_V68,tr_V68,imp_V69,tr_V69,imp_V70,tr_V70,imp_V71,tr_V71,imp_V72,tr_V72,imp_V73,tr_V73,imp_V74,tr_V74,imp_V75,tr_V75,imp_V76,tr_V76,imp_V77,tr_V77,imp_V78,tr_V78,imp_V79,tr_V79,imp_V80,tr_V80,imp_V81,tr_V81,imp_V82,tr_V82,imp_V83,tr_V83,imp_V84,tr_V84,imp_V85,tr_V85,imp_V86,tr_V86,imp_V87,tr_V87,imp_V88,tr_V88,imp_V89,tr_V89,imp_V90,tr_V90,imp_V91,tr_V91,imp_V92,tr_V92,imp_V93,tr_V93,imp_V94,tr_V94,imp_V95,tr_V95,imp_V96,tr_V96,imp_V97,tr_V97,imp_V98,tr_V98,imp_V99,tr_V99
LOCO-HD,100,0.7911810353817827,0.0,-0.10324306165620101,0.0,1.9995267295112171,1.0,-0.5508840496660241,0.0,-1.8095320804772825,0.0,-1.2684003290241321,0.0,-0.7868891691819329,0.0,-0.21239970165325417,0.0,0.29798270904049673,0.0,0.8326342703382466,0.0,-2.3733215482516528,0.0,-1.3754156552607242,0.0,0.8004487913659659,0.0,-0.7315716644021393,0.0,0.4795418287369273,0.0,-0.6939102986069372,0.0,3.2856071464776164,1.0,0.10433863566052537,0.0,-1.3788564931044789,0.0,-1.097846904149975,0.0,1.0281501825681971,0.0,2.6754529398964735,0.0,1.0458626851483075,0.0,-1.7989263751711064,0.0,-0.895521003784296,0.0,-0.7347860295074611,0.0,3.73586387649911,1.0,1.2205329271310177,0.0,-1.048390085449796,0.0,-2.3603514206376133,0.0,1.860873179885857,0.0,-1.372703660266751,0.0,-1.2341408187553498,0.0,-0.9705622401564824,0.0,0.4082280624274688,0.0,0.10269189379548038,0.0,0.7541189038521168,0.0,1.236835081219425,0.0,0.5733215622958596,0.0,-0.2955049518957935,0.0,-1.2123587617865041,0.0,1.5166597466280791,0.0,-1.0069678895977745,0.0,1.7729826560149888,0.0,1.0895765239644106,0.0,0.6497352787781949,0.0,-1.1000890141000923,0.0,-1.2676023492227273,0.0,-1.0736248756186342,0.0,-0.508836545297271,0.0,-0.6563401122954815,0.0,0.18470861518537163,0.0,0.9603872559867739,0.0,0.779202751209283,0.0,0.41598391147326197,1.0,-0.25176856961849126,1.0,1.0462654215580187,0.0,0.6024304563302678,0.0,-1.1222146974307634,0.0,-0.6983509720749339,0.0,-0.292356621433953,0.0,-0.11945805645231644,0.0,0.9236616042669255,0.0,-1.0991188986189968,0.0,0.2578489212338866,0.0,-1.1370117827582078,0.0,-1.3995524614439603,0.0,0.6122919163157121,0.0,1.0864734514928216,0.0,-0.6091035017911679,0.0,-2.586415084888131,0.0,0.5943881039598011,0.0,-0.9705634167036692,0.0,1.730674173939036,1.0,-1.553907829232685,0.0,0.5121580032783584,1.0,0.8872576663955556,0.0,-0.2278561401499246,0.0,0.505270865242295,0.0,-0.3040348349378803,0.0,-0.05301795881069893,0.0,0.16416044261242746,0.0,0.31870126976050983,0.0,1.4188613254475513,0.0,1.0397051888659234,0.0,0.09994782219476406,0.0,0.6489529139222157,1.0,0.1707471082244183,0.0,-1.2888684627205294,0.0,0.27833621360142047,0.0,0.9358091099918227,0.0,-1.2424910254316046,0.0,-0.8634573045279126,0.0,2.036338692061207,1.0,2.310380064540425,0.0,0.31039495617559965,1.0,-0.04587808091599754,0.0,1.656302745471777,0.0,0.3024305251529995,0.0,0.9022437170650051,0.0
Robust-CPI,20,0.0003797086002156361,0.0,1.0436551475466187,1.0,-0.003606266402445571,0.0,0.0007003543266351472,0.0,0.0003346198471395031,0.0,0.0010380245390140138,0.0,0.0010658956711975052,0.0,-0.00036430263505706065,0.0,-0.0009007089960293651,0.0,-0.00021104817849418563,0.0,-0.000464601240626409,0.0,-0.001258402127913081,0.0,0.0005163223630251512,0.0,-0.0013632771677769323,0.0,-0.0010287867644919154,0.0,-0.00045279968717069024,0.0,0.0007896146143641168,0.0,-0.003066577697482695,0.0,0.69364172889963,1.0,-0.002087713091197591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,35,-0.005281393357250318,0.0,0.0036763851359395364,0.0,-0.010868695780831172,0.0,-0.0029984912191042975,0.0,-0.003866092011514918,0.0,-0.0016833915560380982,0.0,0.0031993090390927932,0.0,0.0032787950856960624,0.0,0.001811219147393007,0.0,0.0035776915157464447,0.0,-0.0010228297298317283,0.0,-0.003064173112647445,0.0,-0.006333064166032268,0.0,-0.008238888957315242,0.0,-0.005176024630581583,0.0,-0.04029231329879948,0.0,1.3704639449655738,1.0,0.01734183903979109,0.0,0.005638760166009767,0.0,0.0003162662950703413,0.0,1.895570415678019,1.0,-0.008223295338249847,0.0,-0.008469727379698129,0.0,-0.006093812534355097,0.0,0.004013468934935513,0.0,0.004495991681766822,0.0,0.0018104413301531987,0.0,-0.022017467116428904,0.0,-0.011490407990497003,0.0,1.4286394553320683,1.0,-0.006583164715174939,0.0,-0.01169361590821079,0.0,0.0018055228677729936,0.0,-0.0023268043092511907,0.0,0.005762034844518649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,50,0.17150887518950694,0.0,-0.08046209705188222,0.0,1.536567049193991,1.0,0.04496334104584256,0.0,0.04850946158808837,0.0,0.015627524984306005,0.0,-0.12882357026279448,0.0,-0.0070940800784765915,0.0,-0.021503885078492404,0.0,0.4001637580271316,0.0,1.7894654109657084,1.0,1.248373907814572,1.0,-0.040618110926735215,0.0,-0.19347414958946338,0.0,-0.33230243133986453,0.0,0.13857467435894869,0.0,-0.044038889119064416,0.0,-0.16878181223122174,0.0,-0.07558277466797331,0.0,0.03792776113797913,0.0,0.006759130920748,0.0,-0.16798772124018832,0.0,-0.03228674035665917,0.0,-0.09627924899057919,0.0,0.053155660766260576,0.0,-0.10248078313961755,0.0,0.04686604715686826,0.0,0.0019798571289151505,0.0,1.4146962126351974,1.0,-0.03009282338838207,0.0,0.026278384921163613,0.0,-0.07437563628174554,0.0,-0.07864758673624744,0.0,-0.05950819820231601,0.0,0.13768844483208717,0.0,-0.08614305876766987,0.0,-0.2307344146302464,0.0,0.02880253262665762,0.0,0.014658013227042814,0.0,-0.07607636089150947,0.0,0.3272416807678011,0.0,2.3732620462151517,1.0,0.0763147327540378,0.0,0.01846024831921382,0.0,0.14734473498400613,0.0,0.04243309300580478,0.0,-0.26740018010479943,0.0,-0.04537936174691479,0.0,0.06926745997574812,0.0,0.2943747522936006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robust-CPI,100,0.16491655510205563,0.0,-0.10805187225294978,0.0,0.6435151468764905,1.0,0.27615979721701933,0.0,-0.57228960233914,0.0,0.009407670124465478,0.0,-0.0015297692952096688,0.0,0.07477299605565949,0.0,-0.01529822053490968,0.0,0.031581608069602266,0.0,-0.7394884047787865,0.0,0.17126278121387692,0.0,-0.6155201807951532,0.0,0.2704836844362872,0.0,-0.3529756541749407,0.0,-0.6151552086318319,0.0,0.5126837983377702,1.0,-0.12144230901828802,0.0,-0.28174070673398693,0.0,-0.019721223142451807,0.0,-0.06913432007655212,0.0,0.2992422541575996,0.0,0.1261360372072576,0.0,0.11059140137015012,0.0,0.15918184427135884,0.0,0.18927400750915135,0.0,1.2638847926390895,1.0,0.16146587253879055,0.0,-0.14882913241034534,0.0,0.007852228459884454,0.0,0.3472177046832185,0.0,0.20161841467819902,0.0,-0.17467340614959168,0.0,-1.041497890526221,0.0,-0.15494954535956718,0.0,0.4002579647174219,0.0,0.09926694505292165,0.0,-0.13004616209501177,0.0,0.10821793601301331,0.0,0.20363981751813753,0.0,-0.4613652238811286,0.0,0.15610872551827076,0.0,-0.126016422695598,0.0,-0.15479267693778678,0.0,0.21237683446695532,0.0,-0.16496896464549204,0.0,-0.5403971180848285,0.0,0.1305231382859905,0.0,0.4669784873308913,0.0,0.9306772547223958,0.0,0.2220911428879514,0.0,0.12238889773091056,0.0,-0.4425275471265102,0.0,-0.03435056858840178,0.0,0.27421458367967944,1.0,0.21470444233435934,1.0,-0.20128462099956385,0.0,-0.5858861803225905,0.0,-0.14595611300096192,0.0,-0.478423959973084,0.0,0.3084839772402988,0.0,-0.5835400027233753,0.0,0.08871075517545664,0.0,-0.5262043958268237,0.0,0.11568431000731814,0.0,-0.2922261192805112,0.0,-0.00645242418192476,0.0,-0.2238201551930853,0.0,0.024145586991850945,0.0,0.1277658667665481,0.0,-0.7527294488655591,0.0,-0.8889839411509115,0.0,-0.31892352321712925,0.0,0.8246371974845281,1.0,-0.1799444885274294,0.0,0.06342864708919004,1.0,0.8988131864964285,0.0,0.07937187441916133,0.0,0.5015092655374981,0.0,0.11769614033661148,0.0,-0.02938286865987617,0.0,-0.06997409894712416,0.0,-0.08338124683947709,0.0,0.4061340076492053,0.0,0.7224152430416614,0.0,0.0065619860406358884,0.0,-0.34686999283087,1.0,0.1179693434805658,0.0,0.3178274467889899,0.0,-0.19340466838762246,0.0,-0.2047782401562999,0.0,-0.6576883681181429,0.0,0.08767760285412475,0.0,0.18185036289844964,1.0,0.2516247142351217,0.0,-0.21491105868066865,1.0,0.09979040292157813,0.0,0.08575558960659051,0.0,0.05905740960656658,0.0,-0.4519774441154244,0.0
0.5*CPI,20,-0.0004088596859871882,0.0,0.9321624571850526,1.0,0.00036767609750865127,0.0,-0.0019425195914512458,0.0,-7.193081095711873e-05,0.0,0.0003578620334500071,0.0,0.00042940750021057406,0.0,-0.0003270534216317164,0.0,-1.5369873368649423e-05,0.0,-4.034791861247389e-05,0.0,-0.00029756774274845854,0.0,0.0005329559132327064,0.0,-0.0002031426977285311,0.0,0.00012093442483468442,0.0,-0.0006528077293405238,0.0,0.00016464841049507184,0.0,0.00031904611269391314,0.0,4.064954336870791e-05,0.0,0.9771718823369282,1.0,-0.0027399092410982998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,35,-0.03534100727468359,0.0,0.0017462625549796718,0.0,0.004375258651809988,0.0,-0.0063912525912884766,0.0,0.005099495592810421,0.0,0.013373004535320532,0.0,-0.0035839507084477473,0.0,0.009896175699794285,0.0,0.001981037236375882,0.0,0.004597209828806292,0.0,-0.016353561828125973,0.0,0.01951266324566958,0.0,-6.705106717141973e-05,0.0,-0.007990261698466616,0.0,-0.0014745638636223246,0.0,0.02019297176307311,0.0,1.6554850196571247,1.0,-0.010165976596035131,0.0,-0.018908601556500648,0.0,-0.0003062953168173621,0.0,2.114709244547295,1.0,-0.013748656589449015,0.0,0.0006250216503675965,0.0,0.004906852620586988,0.0,-0.019354650654418992,0.0,-0.0010356424470646663,0.0,-0.008110709403953198,0.0,0.008379351845376859,0.0,-0.024944197260059697,0.0,1.737539374248197,1.0,-0.008294194092879237,0.0,0.008110867259821353,0.0,0.003683799279370792,0.0,-0.003884082838545466,0.0,-0.030800698664378623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,50,-0.033736122470122254,0.0,0.010558447192389409,0.0,4.259594576617889,1.0,0.029734004344026843,0.0,-0.017255933091389508,0.0,-0.005237623202676289,0.0,0.020319474270081628,0.0,-0.053637734886100574,0.0,0.006263878255369448,0.0,0.037749598771364745,0.0,0.6357908374958061,1.0,1.714390047942766,1.0,-0.09042776161249222,0.0,-0.027850031256999586,0.0,-0.03277493288170419,0.0,0.014212860314760434,0.0,-0.03343221148518438,0.0,0.07441027605707795,0.0,0.0079431268490886,0.0,-0.04101308481511623,0.0,0.05890613330233663,0.0,0.0251666889056672,0.0,0.026610162872236387,0.0,0.013397861510998865,0.0,-0.008368290828144609,0.0,-0.021479810087424056,0.0,-0.03681378034553262,0.0,-0.01914499720598073,0.0,3.685346044938205,1.0,-0.03365460422058675,0.0,0.025121148353838052,0.0,-0.03886010302917953,0.0,-0.01879896082424537,0.0,0.08677001468292822,0.0,0.015097124356227454,0.0,0.013837359656594828,0.0,-0.029526368247575263,0.0,-0.007937849225239546,0.0,-0.029075031120017414,0.0,0.0029319733658610403,0.0,-0.08467387203000598,0.0,2.1757227153981358,1.0,-0.0436930562286566,0.0,-0.0034014423923540704,0.0,-0.001257924538247579,0.0,0.057911552694500656,0.0,-0.07658716546802147,0.0,-0.042538132611545265,0.0,0.002177596148730032,0.0,-0.05216487812302795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5*CPI,100,0.06582783733438191,0.0,0.122210242346938,0.0,0.5965633289168295,1.0,0.10583536773637547,0.0,-0.029828534644437354,0.0,-0.22768767500423337,0.0,0.12294983701929141,0.0,-0.3150091375440667,0.0,0.14139584587478282,0.0,-0.1898837393749062,0.0,0.05751266989676651,0.0,-0.09056280046949894,0.0,-0.26327347753802144,0.0,-0.06586523056287774,0.0,0.12614346768312146,0.0,-0.18684652965735893,0.0,0.49573112589770574,1.0,0.5138398245180014,0.0,-0.31789618808532794,0.0,-0.03599585850450637,0.0,-0.1447887380348334,0.0,0.03710680808231359,0.0,0.16449612277332903,0.0,-0.14609881342595088,0.0,-0.10299288519674121,0.0,-0.007655901254608466,0.0,0.13069623720954837,1.0,0.04928231276186068,0.0,-0.1712526617671699,0.0,-0.3734777850890936,0.0,0.05378179314320164,0.0,-0.12815897460411918,0.0,0.17722550372941726,0.0,-0.07070941851121404,0.0,-0.08797428448777111,0.0,0.007031832882660183,0.0,-0.27861601253431445,0.0,0.00799087711067159,0.0,0.12803852179162334,0.0,0.10959257834869618,0.0,0.17511612129314358,0.0,0.10872962553912657,0.0,-0.0198171886973455,0.0,0.08754958357717157,0.0,0.2123891259770545,0.0,-0.13649561695127943,0.0,0.045488905256704015,0.0,0.19599926386769084,0.0,-0.03343141564249663,0.0,0.14389437310755682,0.0,0.2716794061753518,0.0,0.025850856899253927,0.0,0.17090442319944543,0.0,0.5190614896165329,0.0,0.8947226432340329,1.0,0.7175046232434568,1.0,0.34765879035997216,0.0,-0.09103203824952288,0.0,0.04242549902205894,0.0,-0.05863906228603355,0.0,-0.3991495763610544,0.0,0.05312740225255652,0.0,-0.047686064662158856,0.0,-0.005572243527268483,0.0,0.14722527151616305,0.0,-0.049695568623150166,0.0,0.43435843484856207,0.0,-0.284830042600106,0.0,-0.1624815554836374,0.0,-0.005012687696861917,0.0,-0.483874024337581,0.0,0.20075661303484083,0.0,0.3393742697097508,0.0,0.41933546791432263,1.0,0.07557931984243282,0.0,1.7994097236048958,1.0,0.039147106565096124,0.0,0.6605787187900631,0.0,0.2628229312676922,0.0,0.21536129078934607,0.0,0.6232824877992869,0.0,-0.27195855799132573,0.0,-0.15981142099209933,0.0,-0.15435758571669567,0.0,0.04491944584687246,0.0,-0.3078370973487239,0.0,1.4417659712507742,1.0,0.04553093297488431,0.0,0.6380391266526289,0.0,-0.050268795163404434,0.0,0.2227919035490089,0.0,-0.1910607348797555,0.0,-0.12967042502428683,0.0,0.9355824363272518,1.0,-0.4461907194847612,0.0,0.04997435025958907,1.0,-0.058761428231534296,0.0,-0.11821406793862366,0.0,-0.6887427040623066,0.0,-0.052900111767684166,0.0
PFI,20,-0.00010255754829313624,0.0,1.6949480886728518,1.0,-0.0009013372198168335,0.0,-0.009364655726476157,0.0,-0.0011486974229852343,0.0,-0.0009863930275788024,0.0,0.0020022165485020227,0.0,-0.002689628177237835,0.0,0.00034974210487626056,0.0,-0.0004161617850885757,0.0,-0.002960929957620595,0.0,0.0016733667952330555,0.0,-0.0018557397745176396,0.0,0.0006297004111115445,0.0,-0.0027056512720177728,0.0,-0.001192323837481024,0.0,0.0010273814956571203,0.0,0.0010558602696620345,0.0,1.63029655344373,1.0,0.0028477213025421833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,35,-0.017719858415147893,0.0,-0.009379796849714905,0.0,0.009302783837950024,0.0,-0.005104205486326618,0.0,0.0016554654654419299,0.0,0.012161527501683533,0.0,-0.008264008078246565,0.0,0.017050141584812994,0.0,-0.005609899882053737,0.0,-0.012616296405060234,0.0,-0.008886466623913014,0.0,0.023066187823614026,0.0,-0.0003801445596016695,0.0,-0.0015573404850071082,0.0,-0.0025441771865744034,0.0,0.018986633783953932,0.0,1.558592994932277,1.0,0.00691336193130021,0.0,-0.016559841118717555,0.0,0.010530096829123092,0.0,1.5223782476792715,1.0,-0.0037007117357947816,0.0,-0.010458863338426383,0.0,0.0007460600336191003,0.0,-0.015561905153477662,0.0,-0.004102884287918718,0.0,-0.0002531915571679644,0.0,0.002844866212658781,0.0,0.03507906102741276,0.0,1.3707703325360279,1.0,0.0033931772335031862,0.0,0.0007098698389282898,0.0,-0.0063736611628966156,0.0,-0.013463046385486566,0.0,-0.01294839755978261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
