method,d,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9
LOCO-HD,35,0.16241911167532364,0.14818726467424403,0.17147077425961432,0.7970527258391463,1.0135562728748266,0.002778303482293021,-0.007736632392508214,-0.0387134225263327,-0.00715241547178469,0.004116723302968306
LOCO-HD,50,0.3240364331571899,0.225639119963996,0.525994084540524,1.125266237433128,1.9892138415235776,0.028651602461127634,0.09112080577018089,0.1161352831204332,0.08861989237712198,0.09856957524872079
LOCO-HD,100,0.3840249985151568,0.059255665975076255,0.46081878725269465,0.8996159534844482,0.7290846444959856,-0.004494650893289487,-0.03831241114225664,-0.02837472729563001,-0.011453437320157689,-0.020778383349894458
Robust-CPI,10,0.16150926239972643,0.13175958429711757,0.2788968203352134,0.6709309010873321,0.6256278202942622,0.0036121350709705023,0.0055345273937112095,-0.00847804461310649,0.006258667556559885,-0.005818993362190038
Robust-CPI,20,0.29676672879278787,0.10972603070649344,0.2960624673184113,0.7639857299372118,0.7150369309114156,-0.0013630032864718547,-0.0022717983968065375,-0.0014206963213074862,0.0005824083369108355,0.001291769932043717
Robust-CPI,35,0.19524789160051623,0.09958982392547837,0.0979484180683059,0.5536015411877804,0.7638073400264355,-0.006807479526707544,0.0025525961091731344,-0.005180732101880557,0.0009774876328701922,-0.0007841513237066888
Robust-CPI,50,0.1977719403736082,0.09057095560488844,0.3661538846318921,0.6124528951981758,1.0878696370664718,-0.005778227714565533,-0.0019798927685904357,-0.0010527535003020433,0.005572363127762736,-0.018195976470045585
Robust-CPI,100,0.3524483433354356,0.04640614823427836,0.2917963020880109,0.7678647867741426,0.6220696125004546,-0.002336651766859767,0.0010364757727541107,-0.0035550989141452717,-0.0011766748011289286,0.00033099692531367915
0.5*CPI,10,0.2095821927191387,0.09872623037717182,0.20648466590492798,0.7519593620036196,1.1307522455758956,0.001849631714609834,-0.0026210415969134537,0.00014686891386911372,0.0036918898533162547,-0.0016807730891329475
0.5*CPI,20,0.44571481906479204,0.20515564343389217,0.17931975261226227,0.478801126853309,0.6017514607981429,-0.0028312149002055753,0.00790834937445603,-0.0015765450152221139,-0.0038612362862782412,0.00025448519497692224
0.5*CPI,35,0.26702296275031306,0.1791021278377688,0.18262523013110016,0.38546457669188655,0.8366975714774154,0.008492946842397764,0.002847700105570339,-0.0009977456470764423,-9.972787465423183e-05,-0.0013616881794145108
0.5*CPI,50,0.17192002113600946,0.16416288093977582,0.22616054481046155,0.5321524730959579,0.3815718660859938,0.005081092574586832,-0.0001976090319316115,-0.0009566441083037058,-0.0009965658908914765,0.00114267304259702
0.5*CPI,100,0.1884569940534934,0.20543116325256608,0.08923200217556285,0.5102092257729418,0.5166518519217821,-0.002000294227243876,-1.9850044048280724e-05,-0.00012839005591663843,0.0012679788868481257,-0.00044839369822652353
PFI,10,0.31418341318043175,0.22762185782327726,0.7887198250198131,1.1584603547244912,1.6017327565681911,0.015637655475817303,0.00785461182917846,0.002287092618167841,0.011985087988548915,-0.0001257618627878987
PFI,20,0.6508740620082809,0.4644551155082368,0.7407065613474753,1.036066135724892,0.9066359667944732,0.0067773225617577815,0.004335608672088931,-0.004992927094432553,0.001839288166064379,0.00044887641241664333
PFI,35,0.29547628376459856,0.17027144378113068,0.30390875876991674,0.7185152329335291,0.9588290163262623,-0.0006834652863990653,0.0005217791790806947,-0.005026488963176812,0.00016450603601669833,0.0030933634567201773
PFI,50,0.1876049736763299,0.2133838155690022,0.5009449515366386,1.0712220467647986,1.0963484254500115,0.005677051037526359,0.0032899212615473683,-0.005055446897097027,-0.0006596065117879801,0.005781709421738279
PFI,100,0.29421689488050384,0.3756394720211971,0.246248858750313,0.8222415876057729,0.8428059110092092,-0.0036565527887609806,0.0006796740819161595,0.00039623581893910576,0.003536245444394348,-0.0016180697413541445
LOCO-W,10,0.05767510777732241,-0.01307555222996972,0.3050511486055885,0.5247513946561381,0.8102127022787624,0.005438394846042343,0.0029795574421339734,-0.01678230587516182,-0.017445813742320293,-0.004458613310443408
LOCO-W,20,0.49646202464741807,0.10227312882658758,0.001701779870196578,0.4260296300107462,0.7218698861553988,0.2944517888611985,0.017665748336802747,0.01942793854471913,0.017076056598791654,0.007556439797961753
LOCO-W,35,-0.1455487483989807,0.07042869321655854,0.050982751226992584,0.8040256408049785,0.6474118427109238,-0.07644580363442252,0.2779805116204212,0.29898900489956376,0.44563120694553027,0.2738513219520308
LOCO-W,50,0.19230403941373647,0.36032941232308785,0.3569258323167789,0.14115520238585616,0.7010607848344276,-0.3116086875639603,-0.04552193458449457,0.12835907276900438,0.1595608401358415,-0.03413996904220814
LOCO-W,100,0.27803420440840027,0.006477436832722422,-0.07326260257064084,0.5203492470668497,0.22881054397249562,0.22692500341906618,0.1461264623061065,-0.32516000212225704,0.06699446237378251,0.31376675507359164
LOCO-HD,10,0.28435473362363317,0.1535715738529212,0.41125151099573765,1.3683372019289282,1.329454168538501,-0.019576210754325918,-0.032806770899435844,-0.010508046945023941,0.0274246141289598,-0.010065022743997454
LOCO-HD,20,0.35341681311345435,0.17054984061698913,0.3168651325145199,0.8430458081264163,1.1696590808960619,0.056876153924372896,-0.017625809334336773,-0.005769243947841285,0.013686657142627623,0.05664884814182797
LOCO-HD,35,0.49330652101594075,0.23752059551585258,0.40865876266780454,0.9290219749848617,1.0323782559334105,0.021300247006002415,-0.0008793906311330701,0.03775157256194439,0.009614852040710664,0.009466816041536541
LOCO-HD,50,0.20351651987234487,0.2236799773654864,0.42896813767595265,0.8190352303224901,1.0068662273938733,-0.013468925559914302,-0.023235674731090117,-0.013108145195237952,0.026338867232360785,-0.01457008467650256
LOCO-HD,100,0.3872037354255093,0.2819221320210445,0.1011975843589687,0.9881815672549925,0.9213996045021069,0.02738303264684061,0.0038726591509282704,0.026366703428578886,0.051151007498077106,0.028003739790794402
Robust-CPI,10,0.16725141906088295,0.10061334386181449,0.3175485758239647,1.025436386540184,0.8532618277429513,-0.00197108345353908,0.006678220254167056,0.00113828355814372,-0.013214652684455114,-0.0026860323873956642
Robust-CPI,20,0.3754382364240161,0.21714726700133807,0.23812094303348577,0.45108774323786843,0.6802262355812786,-0.0025435215897483556,-0.002478112494729081,-0.008464921646866687,-0.013467256443642514,0.0002511458196710367
Robust-CPI,35,0.3009946341371716,0.1735180125413032,0.3574991909253051,0.6954500493585787,0.9682385368175733,-0.0009248500426058882,-0.0017306877889248305,-0.0009304682347773301,-0.0004899270319169043,0.00031190761970780725
Robust-CPI,50,0.19798972838188478,0.1734062907018061,0.3821774970764322,0.6647501271098628,0.7619352568946217,0.0027290843437598037,0.00017117694630839584,-0.003943790500699974,-0.0012054477881344573,0.0017430717581103795
Robust-CPI,100,0.2652651735453001,0.21999925324318742,0.06822574262652445,0.7533267139263261,0.7614851363143538,-0.0016762908013313253,-0.0005540155072319919,0.0010921900551006524,0.001636698176115675,-0.001023933696054517
0.5*CPI,10,0.20863055752615345,0.1967899861803168,0.22928958255090687,0.6399446502928426,0.5608783977919286,0.001256904581727114,0.036910028123406796,-7.49523044890621e-05,0.00020125877465468345,-0.002677360903323156
0.5*CPI,20,0.2789932344723423,0.16879495764832897,0.21208186741167495,0.4320975859186399,0.5039585851677935,0.0010694841243970854,-0.0010712971320558373,-0.00015070586353388427,-1.2991023852493289e-06,0.0019925999424452168
0.5*CPI,35,0.2038746010224327,0.10615102125522624,0.14123571182236427,0.40053031486183543,0.34985830851235067,0.0008135692398032468,0.00030190764826731886,1.7331915080576188e-05,-0.0004148557038750056,-0.0003762048282226482
0.5*CPI,50,0.2644463654017167,0.23452919620744056,0.07963661275706901,0.7568683503754037,0.4041690822497888,-0.006748756302569325,0.0006101173931770121,-0.0004917198138965073,0.002007562798792273,-7.19461039257463e-05
0.5*CPI,100,0.24382228054409305,0.13123963965195218,0.15461665835483257,0.43565866860345726,0.6094441286230048,0.0001562640935804105,0.0006782817405297514,0.0026444902995804986,1.2082171742699988e-05,0.0025155552324651054
PFI,10,0.5055559959431554,0.6117208989460593,0.4150941968818488,0.8793135943310556,1.1046934872079337,0.0051239630797774716,0.015512297807901865,-0.0007778149803769896,0.01508327437457857,0.0005409767303625745
PFI,20,0.5259263578756865,0.4143283883577762,0.7045771835502723,0.9127507427424917,1.1022391393752016,0.005457665613747609,-0.0012090284582637612,0.0024411896750912154,0.0007017484455090761,0.008363882887090002
PFI,35,0.2179034782773155,0.20168083138494608,0.5320714752988616,0.8993088560832025,0.9089993960947556,0.0059871072456880725,-0.0010641885637292514,-0.001665264756896656,-0.0010712503358301095,-0.0008928426848802129
PFI,50,0.2742224959381545,0.2944347180526119,0.25507159218245734,0.7563661810323046,0.8651799452651381,0.00122827233736289,-0.0015939225639676202,0.000721412532356247,0.001272338143712748,0.006853386782424309
PFI,100,0.4626322282152575,0.3949567969272578,0.4747402802462932,0.7096692323805049,0.8697668981888034,0.0018709952897565385,2.7677182188101668e-05,0.0021382198725418133,0.0026380573439679367,0.003995466657671143
LOCO-W,10,0.036859037970364744,0.08020818661607879,0.3584767845421311,0.6793689094075017,0.9188754228044572,-0.0012838982312877035,-0.0009266041702090563,0.0018447594955987435,0.02472513773072869,-0.004478080671625439
LOCO-W,20,0.33873356545522415,0.005821965862788541,0.08062397773005135,0.3399662999573553,0.1369626640225476,0.028758544286266403,0.007196542004821884,0.014530601695228369,-0.008752061599344364,-0.003759194267823131
LOCO-W,35,0.43784205078248417,0.27878381651174977,0.18881095316293736,0.6357073113230874,0.823076077574601,-0.003998304092245286,-0.03639199385721367,-0.05429196907592448,-0.042503418791921294,-0.035277118567653094
LOCO-W,50,0.06678433258725947,0.013578139489084899,0.047814593613134934,0.23795364843653044,0.4571549345508441,0.00461285546432493,0.0762367037825816,-0.010433219013148918,0.03308460894999101,0.005173692030555624
LOCO-W,100,0.043626734998849524,-0.11396763378602694,0.09633461786138556,0.1667410176438584,0.18457432631916484,-0.1799844797517789,0.1700808167524208,0.18413986218746264,-0.14749331977254315,0.10405569232122398
LOCO-HD,10,0.3904227730284967,0.3466706972452295,0.3893851035195035,0.7959973597151242,1.2742703084938949,-0.033075754056462736,-0.0630121375915953,-0.021961614909734417,-0.0348647067495364,-0.03622080878440803
LOCO-HD,20,0.3238155506172842,0.22487585306109226,0.3711785497303043,0.7649782310318978,0.970728097294695,0.013237886693069523,0.026208176011067785,-0.002169149826321326,0.0060024743163867855,0.002744916538438724
LOCO-HD,35,0.2011903000602524,0.244093025213878,0.41755881194838373,0.949915568139611,0.7573204450114894,-0.018750288458756703,0.014877000043064026,0.026654894091102888,-0.01586341161520055,0.018041458530202226
LOCO-HD,50,0.24546664864167145,0.3747101393282034,0.1667018192034212,1.3850381948392179,0.9618260719116657,-0.014898213020305695,0.028192222303532577,0.07457895811237014,0.035092880403885474,0.0665152905214702
LOCO-HD,100,0.37323107223415086,0.2236125119828949,0.295983380972919,0.5741733949117542,0.9283936237004287,0.016477698377765804,0.035453844761399955,0.014671810128672136,0.023896936488433274,-0.00200907104528647
Robust-CPI,10,0.31388327448718967,0.194300505030879,0.16941232622886299,0.6223006767897988,0.6916165296911405,0.013384112566851883,0.001276950282733471,-0.005858589177839029,-0.006190595646777753,-0.0037849170144821365
Robust-CPI,20,0.25878070923439644,0.15470087161123844,0.2451004993482527,0.5423050116391889,0.7278986674072137,-0.0004917015978597755,0.00013360154682358995,-0.0021573448016223382,0.00012122696094669253,-0.008050496817397274
Robust-CPI,35,0.17721491022679836,0.10432148839928544,0.44372715958340336,0.6430066320963794,0.19635060025717646,0.0019966462864573925,0.00024237212434126504,-0.001261067269387566,-5.8663835630609864e-05,-0.0002992688559430936
Robust-CPI,50,0.22863688856791,0.17773325701341214,0.07473854786056422,0.5537826472178948,0.71578857184896,-0.013356233128766468,2.1822706306374497e-05,-0.0003833916403134186,0.0020919561009971584,-0.003885348463723944
Robust-CPI,100,0.31153774270276297,0.1950725910462192,0.11666942417399406,0.5090649560544067,0.7752949165252897,0.0009927193695718763,0.0025359316813069552,0.0029760497150387102,0.0019505670337293343,0.0013401495789964982
0.5*CPI,10,0.21651985113565655,0.2067126089869957,0.27241362039842176,0.6071146461058696,0.8357502345780377,-0.0032490537445695744,0.00205919918646566,-0.0002517958390746977,-0.001994208361601496,-0.0002602255524635222
0.5*CPI,20,0.26160195856728,0.09019182962510702,0.20396250514975428,0.6156338854653567,0.8296488390948811,0.010698238040547092,0.0004950223193460057,0.0024712768461307433,-0.004666503899883101,3.615366247400331e-05
0.5*CPI,35,0.22414228773407022,0.20356708559993672,0.15897915948214694,0.735794366079555,0.5817362163722752,-0.0013469805318805927,-0.002405541725879895,-0.00010583618051557275,-0.003398115550107439,-0.005344997599050272
0.5*CPI,50,0.2262845300986134,0.06550694364980744,0.11257406411766399,0.5512803944714059,0.6769434269726082,0.00275739047147619,-8.188460803959519e-05,-0.0010431811932530566,9.335877716343255e-05,-0.0010199527778548823
0.5*CPI,100,0.17202307982797982,0.1787384863471282,0.11456499419184596,0.9201843238862225,0.7802816233246456,0.00015631928682813268,0.0008491583735331654,-0.0014300263369705357,0.014503257643768808,0.0020127009268741114
PFI,10,0.3315712219061492,0.3253462011781155,0.48104986077896406,0.8205431052233155,0.976834116847959,-0.0003103645192602533,0.005200768002745937,-0.0003258803662359311,-0.001004087765511974,-0.008176210974554565
PFI,20,0.3582945541040833,0.1682410680148041,0.5017968557037048,0.9277713631387857,1.154598623771502,0.006810360273275418,0.010496760111074033,0.0041408651520087325,-0.005034086473900357,-0.0006735573731864175
PFI,35,0.49566925098098846,0.4517191835815054,0.544043522276599,1.1580674799774382,0.7261552472734542,-0.004308759932496797,-0.00021582191330404843,0.0006466486728710086,-0.004267987645988236,-0.009577205284976631
PFI,50,0.3782112827478634,0.32328263309071215,0.6123572194736827,0.9946759392717007,1.0571715875409073,0.010979609764631859,-0.0036988194810144703,-0.002871303715789808,0.005426070406291061,-0.00044507545635597
PFI,100,0.23003554391710512,0.23720501796300675,0.5661819144353271,1.1677197703079218,1.1955416038503217,0.0017462912114953877,0.0033113313339900863,-0.00012548894781638786,0.008622558746129716,0.005157874768061843
LOCO-W,10,0.4380960857414477,0.022899355154716795,0.732219242659074,0.6004353286708528,0.779953507925229,0.017104256107065625,0.009592386208317828,0.008465877482591035,0.027798954285229077,-0.007717686121983153
LOCO-W,20,0.25903002670372577,0.32978396494758483,0.3651739137293281,0.03391928666104972,0.29695906183686627,-0.08932005469346972,0.10365137644821498,-0.11974724027910667,-0.002898073953674762,-0.03977179215037781
LOCO-W,35,0.08688362957212264,0.34348850501935313,0.201752905656951,0.12453742623964587,0.7054375749373382,-0.1624197013206064,-0.032878618732271866,0.011366949540453164,-0.007610531730409708,0.010044525304972062
LOCO-W,50,0.11297332890540493,-0.1260368338416112,0.011883946089687162,-0.07151109828610516,0.7706292672396596,0.0245912687623334,0.18657394198997174,-0.1857496343945409,0.17229616940334597,0.034617634354982704
LOCO-W,100,0.31469603784990835,0.31055280302040295,0.3310246847712864,0.6020838206816604,0.6136174824095688,0.1855328207872479,0.07351149657692212,0.28782810832077343,0.17711442013754944,0.020546754270961223
LOCO-HD,10,0.25227339001806076,0.18945383347880457,0.49290176137434366,1.0320012848642246,1.2743511043343707,0.014893415665748921,-0.024248684447624624,0.005739730061169956,-0.025448983146203696,0.021433757949495646
LOCO-HD,20,0.05906358257909172,0.10671838750726748,0.231147933149629,1.186137113009086,0.9252427347859323,-0.009972753414275948,-0.13210598715211674,-0.018983402141093064,-0.031208124604846232,-0.028320512022818378
LOCO-HD,35,0.24038152741755742,0.07888079636809969,0.23775697011988922,1.027226271078675,0.9413005581497882,-0.06399013067241921,-0.05322397682496649,-0.08877798373334617,-0.04814008743097109,-0.06391310817881429
LOCO-HD,50,0.2533032497608873,0.24207565541402748,0.2711416472459211,0.8553301300109211,0.8455525707905833,-0.02655369952149758,0.013541644285998133,0.037612448270568866,-0.008395806864711197,-0.02235160175808859
LOCO-HD,100,0.2589663098463266,0.22813824914009606,0.4130764158973077,1.5896062305184813,1.9818285451733837,-0.07611869602588217,0.002021889098027474,-0.06759858650162665,-0.06005808389060974,0.028217169533495623
Robust-CPI,10,0.1750622274177567,0.14868766159068728,0.5435390513240572,0.824601866121688,0.8540546273001571,-0.0033696391481380867,0.00024053413783602768,-0.006791807138318224,-0.0012807059018384507,-0.006058518436586714
Robust-CPI,20,0.15763149064421808,0.08601849219222539,0.1939276425940464,0.8807220315025174,0.6980791509372081,0.005476484832453031,0.0022681633447199177,0.0005162545988079529,-0.009066481959814781,0.000755970190926635
Robust-CPI,35,0.2262181193360907,0.09906699214406686,0.18912773033934038,0.9300466241418947,0.379451849965716,-0.0031716626249158257,-0.0018577532539392492,7.48776219380661e-05,-0.007084268192335497,-0.008037332132471648
Robust-CPI,50,0.2544218490021048,0.15801750939245396,0.09136235437141285,0.6135371440548921,0.7929565851178417,0.0012311914030124689,-0.00014632435430830676,-0.002177486988829312,0.0007539724690377315,-0.002971780397850814
Robust-CPI,100,0.20995698249308362,0.2132094986498595,0.23031624867081557,1.1256966994612834,1.0866598935544496,-0.0002660239368016371,0.0020899806919556442,-0.0038465637591747455,0.007929801054933306,0.0017826654344954122
0.5*CPI,10,0.20669532402458668,0.10185498268387433,0.23497296702234755,0.6648144521365238,0.6831843758696704,-0.0006959203911389988,0.0016499347170199075,0.0003978015595922646,0.0006291020653617085,0.050237184851718186
0.5*CPI,20,0.21384920175031585,0.18691903006971233,0.1962816884456049,0.47272035604829865,0.5517479344554088,-0.000947727278682059,-0.0008772671615696059,-0.0007637172630564626,-0.001600302822614752,-0.0030929708207958484
0.5*CPI,35,0.2324578092737109,0.11652299334238109,0.40597691819532106,1.064581337024771,1.0352598640700368,7.363861291970197e-05,0.015389364385077153,0.0028544131533504435,-0.01221927721818511,0.0005723391559909197
0.5*CPI,50,0.19578693013676526,0.11483409738455366,0.12839448811947404,0.4955935541137979,0.8915035449364903,-1.716402669854622e-06,-0.00030055586286953373,-0.0011006630187220812,-0.0002991191679014571,0.0001487826197242581
0.5*CPI,100,0.17949963398628588,0.18854179222877765,0.1034733347212935,0.6598834057140295,0.742279149771585,-0.0010814933052369358,-0.0005514286870260399,0.0008279496003983922,-0.001295026093198287,-0.001192689367962796
PFI,10,0.3226758272759659,0.23971881252930483,0.5226255290139695,1.3152011876337362,1.2993737363161175,0.016348702480856625,-0.0017698448911470654,0.0028863516259449717,-0.002856570542772996,0.07364499291917004
PFI,20,0.5017876484795764,0.4670675992932942,0.43189072890006686,0.7816563145649532,0.8409078183666333,0.007621214522798403,0.0011879657764337637,0.0012597954053429339,-0.0017808645660042366,-0.007431022736800352
PFI,35,0.305441219414854,0.21079680067295448,0.6733980230074573,1.4198525319998816,1.4937521527381405,0.032374175763067004,0.020979611762661055,0.014876855436925629,-0.01519788446803405,0.0020207065432318316
PFI,50,0.28945840772359555,0.2529296052679213,0.24100733888868875,0.7971301469017505,0.961893382473164,-0.0018136304331665132,-0.0002928654183369517,-0.0022196277822098542,-0.0010202992428701707,-0.0001351305998932295
PFI,100,0.2764390545801714,0.3247741170451981,0.5030364357055139,1.0503469833745391,1.1271954207390367,0.004221814950763569,-0.00129419286307908,0.000831164569965237,-0.001826828611454001,-0.002957109879939024
LOCO-W,10,0.05986409331383039,0.022248517028440173,0.10613515003485359,0.5048658892090987,0.04072507908300817,-0.0066478660997737055,-0.0006404339721001958,0.022034416474263283,0.008214722386794784,0.0058341031593130074
LOCO-W,20,0.08967786746013406,-0.00684375379145741,0.035284812938233594,0.15717982902671443,0.29453401216382863,-0.059673151402202466,-0.009459047459343709,0.05621570958427034,-0.04610668432979975,0.019900789308806968
LOCO-W,35,0.1235751421167628,0.08102186938971019,0.024727887958308468,0.2365809075390442,0.3024362424520592,0.037555295049907074,-0.13397048695901276,-0.016165867989966824,0.047059850013606075,-0.24442101993178245
LOCO-W,50,0.48338280894385366,0.06898810018071753,-0.05142499108203175,0.678749265325293,0.5526555383061578,-0.31143338646980795,0.029527547470645697,0.10133075871312502,0.07630758010737837,-0.013584243908001777
LOCO-W,100,-0.27368883035689273,-0.20507617150140597,0.24690292866743815,0.41785763643939744,0.7283676604511342,-0.08062514795420508,-0.017720603143207846,0.08766651482068158,0.21416961090515801,0.20835205211035465
LOCO-HD,10,0.3218500737474743,0.1181187914840014,0.39799469783815367,1.1010936015909834,0.76959514338328,-0.01843504486455988,-0.02755025807498196,-0.022174340869125453,0.0015891844280563894,-0.03926029202653747
LOCO-HD,20,0.36849149189166086,0.28940164187563133,0.3862478576035887,0.8050900759493747,0.6334948488123114,-0.0032799620047695988,-0.021700369507641537,0.020769940800229314,0.009535121213630982,0.012546068308123937
LOCO-HD,35,0.36826111931586525,0.19979128495248777,0.5939081393024722,1.4298469097647346,1.3886382641300319,-0.04245941317870472,-0.08041744513735738,-0.030137416422744034,-0.0326122367036642,-0.012580304742763504
LOCO-HD,50,0.3218071592527561,0.2232237864173478,0.2625004281036955,0.6452659519361685,1.186927501052355,-0.022379063373163366,0.0016341037299131833,0.0451884828867361,-0.014187852430973535,0.0026017113001332026
LOCO-HD,100,0.3892250991063789,0.2011267058209495,0.2593748446284002,0.7801823819039392,1.058340017036623,-0.010666835848932688,-0.03391027295445448,-0.03271436796811639,-0.021828375708019487,-0.02118523145783363
Robust-CPI,10,0.241705449603538,0.09180737768609401,0.37091597983863944,0.7302297998479765,0.5744333426453128,-0.008578527464430998,0.00020342245014273922,-0.0007551718995697443,-0.0010603794829429016,0.034911351086735876
Robust-CPI,20,0.25790402046516675,0.18897345190633566,0.267057306407272,0.7196121494067297,0.5164474168259406,-0.002045489356847477,-0.002118922199894959,-0.0007267239180279013,0.0005372533359357417,-0.005095020170671936
Robust-CPI,35,0.1910302745619364,0.14593255702673233,0.5470771986976346,1.120120453253906,0.8725529867801476,0.0019329979910204958,0.010236202547831853,0.0045796460577280425,-0.021727946971542313,-0.0001630811796922303
Robust-CPI,50,0.19932007609563168,0.1698779240654868,0.1969508022076797,0.4383484288881874,0.8403691860706064,-0.0010285512193526183,-0.00017985213831512242,-0.0010070283334541834,-0.0018535578757411574,0.00019107463783435254
Robust-CPI,100,0.260124748480548,0.1765117200664875,0.2065116292802686,0.6089816230473227,0.8140074572916004,-0.0027392982372417855,-0.0007169697714414785,0.001329319098707602,-0.002623178866367814,-0.0017724328141492016
0.5*CPI,10,0.23278562669021619,0.07838074238695131,0.14477248892048405,0.6759613737342873,0.548300542273322,0.006748000397675424,-0.0009173941575834899,-0.0005912827603758442,0.001047727265381937,0.0048593735263027515
0.5*CPI,20,0.24572584946020057,0.1359362475666178,0.2670316964510808,0.6082236845273536,0.7123565468272433,-0.002633396422605072,2.9749579100318835e-05,-0.00030395946565103804,-0.0015795163013922753,0.0015293828169020418
0.5*CPI,35,0.15634151883143638,0.1261767791751915,0.3548638114285682,1.3192676963055485,0.9912926014430175,-0.0006597240990459663,0.00021770542676846638,0.0003165330303848135,-0.0003352968091508979,-0.0006184143627095962
0.5*CPI,50,0.1496814904957377,0.1234236330820267,0.18257174671770732,0.734630352177825,0.7938224767193092,-0.0014642122375176647,0.0010523896209538863,0.0016156711703017856,0.0005943053666541687,-0.012413096024070647
0.5*CPI,100,0.15727998535664334,0.0827610596150059,0.07412594193039085,0.1920638796124824,0.8057773489129263,-0.007167900102566294,-0.0012658743132477612,0.0010977974872509733,0.00017398337338353498,0.00039611472778933177
PFI,10,0.4578973583280219,0.3138121784138571,0.41696644626839474,1.3493576415546695,1.2383426962755442,0.02541385837973431,-0.0028460683174746926,0.002665883849776063,0.0005092878184498328,0.008972761222450831
PFI,20,0.5895847400593363,0.4513566162524153,0.47757688736210613,1.079278583211253,1.108127392782321,0.006009550296869892,0.004690495702384001,-0.0038891861050399656,-0.0022036052648440885,0.004302277615306216
PFI,35,0.28747384409382404,0.25030519365812265,0.7596327424012044,1.3494330304646185,1.1178256199389278,-0.0011819495830983628,0.0016896170057105753,0.001172566818952836,-0.00028449823822540576,0.00015615247413680589
PFI,50,0.20868060190238447,0.19464783224380244,0.4047606831099566,1.1086116444144627,1.2283435989803226,-0.0009674976390547929,0.0012338106066863697,0.0011156046973028744,0.002401344458664356,-0.0164846893283922
PFI,100,0.23690128633471086,0.26872279218332307,0.2275724685798175,0.5808673922896008,0.8521497315786379,-0.005108729179029714,-0.002158651485973939,0.0012153891576579534,0.0005883381620441774,0.00020203291519738098
LOCO-W,10,0.004854877046582208,0.06893350500988758,0.2909333073445337,0.9916092648155492,0.36152046971555524,-0.00256764779051335,-0.038142527379494785,0.008169679505772404,0.01238774684126595,0.05130059668767516
LOCO-W,20,0.3351568893168488,0.039403384298372715,-0.10579273306350555,0.06982540224685166,0.7434879981950373,-0.020479437034051196,-0.02666736642032342,0.0015336177769033098,0.1527458816748803,-0.026011544777671158
LOCO-W,35,-0.03557669322348596,0.3018733010355111,-0.012452435928802484,0.26436122521789074,0.6294815204356504,0.15381636776127605,-0.03457685776169454,0.005455457600233428,-0.07903506486351443,-0.20531377230332418
LOCO-W,50,0.2604201061400334,0.2617361279675116,0.028491042096541814,0.5164763193634907,1.0934360178166649,0.004019647518554368,0.006524227105538288,-0.256155124652064,0.03236400121588219,-0.002744637317096255
LOCO-W,100,0.468455198943612,-0.2036280072939827,-0.3626743503664402,0.15469864176987427,0.3922294944276042,-0.08934426305280858,-0.14856359871377364,-0.06322927668730909,-0.18106548099139252,0.037105572950861816
LOCO-HD,10,0.25657481739385757,0.14166402061308114,0.39899729598966405,1.4877782177932186,1.3630590428922593,-0.010257698406534954,-0.011441491770219192,-0.0381065298774545,-0.03297852395105694,-0.01902495782633873
LOCO-HD,20,0.38850612537200474,0.21164439664964435,0.6441803803393815,0.974543923604678,1.1240612286130753,0.04142377630554833,0.045714281134116685,0.01343191776422703,0.04480118526393245,0.06892810633102275
LOCO-HD,35,0.2453950019431279,0.07180501851425891,0.7088032988051326,1.5190657450180645,1.477694314030249,0.017536747426134203,0.019687039890459168,-0.004144029204698363,-0.010361496093327704,-0.010075607914780016
LOCO-HD,50,0.2692570855874751,0.18002336765175075,0.2607605884378633,1.1429873334214924,1.0440633078694925,-0.03768938848315512,-0.03853588270336272,-0.028447904110595612,0.00651397981090146,0.022507291295992604
LOCO-HD,100,0.10458146847739647,0.14220455716155556,0.06689889164371843,0.8667535337652612,1.0315522725094945,-0.06436586579826775,-0.0014245770838702265,-0.005628667339076299,-0.020238398197365726,0.0028971810824413025
Robust-CPI,10,0.2314061639356813,0.09557064533476319,0.2936656908685843,0.7859178067193467,0.5354853868614093,0.0006551727402045492,-0.002364408032149731,-0.004447326441639559,-0.005967677390090566,-0.0025284992606950983
Robust-CPI,20,0.1894495791848376,0.14574020027126397,0.4281318701586104,0.8133878533740097,0.7672667747018164,0.0017730912632884736,-0.0010343916205252596,0.0010000468311153442,-0.00558542316315735,0.00043743570591705177
Robust-CPI,35,0.1407493027510303,0.07301611174013982,0.614229219095292,1.0241730368307795,1.1583722975772015,-0.001779810345186215,0.0009477044467017286,0.0005916092995716937,5.161473312450241e-06,-0.001472771163975743
Robust-CPI,50,0.16498052374214003,0.0942395631934113,0.12361190740719101,0.7489226213380396,0.7947266765947136,-0.001707002616679777,0.00022055476589554873,0.003432626103096783,0.0005620027214782043,-0.018285366076722518
Robust-CPI,100,0.11630617578331114,0.1277257282181587,0.09981964726080986,0.45919055289711386,0.5898611516904797,-0.006210972883036731,-0.002746197563487357,0.00021766020750059608,0.0001723082258656661,6.452160890530297e-05
0.5*CPI,10,0.15312908191297608,0.2472582217156069,0.3334548021895618,0.6860207042150647,0.8614681425946715,0.000908730137656355,-0.001791123960430907,-0.00012024471252544688,0.0022127895106912876,-0.006670036087054049
