method,intra_cor,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49
LOCO-W,0.0,0.23464824307739532,1.0,-0.21563295393229429,1.0,0.6352881010058175,1.0,0.03231544604609047,1.0,0.5248969931161784,1.0,-0.9304753528776448,1.0,-0.2863023941536809,1.0,2.8145229571336343,1.0,-0.01915343886487596,1.0,1.005446684711134,1.0,0.4800609898518881,0.0,-2.1106674888026764,0.0,1.473026549124234,0.0,-0.36910310225838855,0.0,1.114884094120348,0.0,-0.0708430858646701,0.0,0.19501387730684525,0.0,0.06119067485013068,0.0,0.09512766028973389,0.0,0.6983044381145226,0.0,1.5253774801038598,0.0,0.4384776357528329,0.0,0.08789264122093454,0.0,1.1722062752543898,0.0,0.455635728728118,0.0,0.2211115379198411,0.0,-0.9274090503768165,0.0,0.08399507096746348,0.0,0.9468025538094523,0.0,0.8966796997557467,0.0,-0.7634674804785825,0.0,-0.35374718934811406,0.0,2.2361979968983507,0.0,-0.7877342444110125,0.0,0.9239202798000914,0.0,0.07062213666309825,0.0,-0.7976947136148375,0.0,0.7238941036116536,0.0,-0.20410277196760648,0.0,0.48309171864345846,0.0,-0.4438500335018546,0.0,-0.44119377485031835,0.0,0.8455372456328067,0.0,0.3504456373347911,0.0,-2.194338955206019,0.0,-0.42349746544211336,0.0,-0.9031898271218698,0.0,1.0210310326940715,0.0,0.0369759491347868,0.0,0.12891861619518538,0.0
LOCO-W,0.15,-0.0345118328376461,1.0,1.3691946263343813,1.0,0.9563071008931705,1.0,1.327575441043463,1.0,-0.4178345927929588,1.0,0.3100138741673264,1.0,1.1333220561569943,1.0,3.7224964394004885,1.0,-0.7657282225030437,1.0,-0.32117300859723946,1.0,-1.3022748978390088,0.0,1.2597718159729858,0.0,0.16091552156863484,0.0,-1.405038202238678,0.0,0.03392594071942448,0.0,-1.5010637521821217,0.0,-0.1884337186847922,0.0,-0.46194504261427877,0.0,0.09171575277870965,0.0,-0.2485907797693752,0.0,1.5377425538487564,0.0,-0.03500731133039769,0.0,-0.3371654216829405,0.0,1.4322303217430343,0.0,0.6275187513813071,0.0,0.4591300035548811,0.0,1.504385489716037,0.0,-1.3867125409737937,0.0,0.31786152356780134,0.0,0.2134037189711694,0.0,0.0026769215244379623,0.0,1.4705962489755502,0.0,-0.48970341132031153,0.0,0.8155998282812069,0.0,1.64342865186774,0.0,0.35216752939183615,0.0,-0.5495191471587176,0.0,0.01365587000808647,0.0,-0.06622720680297978,0.0,-0.1241501458142531,0.0,-1.9010481041248168,0.0,-0.19224107728373613,0.0,0.5469118267107229,0.0,0.7555994506195367,0.0,0.9618924440919124,0.0,-0.6552314821894583,0.0,0.11657740696748321,0.0,-0.031027268163127425,0.0,0.7198855543075562,0.0,1.3198892528813742,0.0
LOCO-W,0.3,0.3214471766592313,1.0,0.09616180905500465,1.0,0.09836739832841969,1.0,1.2093189536054236,1.0,0.6722327513878004,1.0,0.1630227633168404,1.0,-0.303916216270415,1.0,1.2830724913148104,1.0,-0.14772548307939606,1.0,0.9549225156818325,1.0,0.15108793613733407,0.0,0.3775551481347199,0.0,0.38943324310115957,0.0,0.8228451682952027,0.0,0.7287796960116616,0.0,0.03404024281812832,0.0,0.6898597578450465,0.0,-0.13296254827243725,0.0,-0.19987842127025998,0.0,0.0051813457726613684,0.0,-1.0176736711353493,0.0,0.22362227909193763,0.0,1.490377980644018,0.0,0.3584594219061453,0.0,-0.028029076673932674,0.0,-0.1519857135285432,0.0,0.8890913951409921,0.0,-0.8733007332120514,0.0,-0.1919752700296365,0.0,-0.0011570585266604573,0.0,0.24584197606547653,0.0,-0.10945390133880092,0.0,0.9175331675644863,0.0,-0.40421916349892906,0.0,-0.15037488490939052,0.0,0.3801126639488125,0.0,0.21931838646302007,0.0,-0.2930004087394453,0.0,0.29388117407074854,0.0,0.4730466415984414,0.0,-0.18191167789311685,0.0,0.22377786415881049,0.0,0.21114783090084782,0.0,-0.6281768885310993,0.0,-0.04643111247408089,0.0,0.8842058345650025,0.0,0.010563944263886373,0.0,0.3278991612947943,0.0,-0.017620678143189,0.0,-0.7640217389593669,0.0
LOCO-W,0.5,0.26690735900275847,1.0,0.11420639540357763,1.0,-0.08559627942539935,1.0,0.41917210709864183,1.0,0.4931389980090462,1.0,0.1000030880831551,1.0,0.05373650483062569,1.0,1.9192182154995083,1.0,0.15235795588823192,1.0,-0.13357853935472333,1.0,-0.15522766982323358,0.0,-0.06584416414190884,0.0,0.16846813338918798,0.0,0.0033996551629526094,0.0,0.04733238700503429,0.0,0.14148952200942314,0.0,0.15120138212207876,0.0,0.18406289346747803,0.0,-0.06972113423960849,0.0,0.09402003719948428,0.0,-0.01076261746210153,0.0,0.28361615167484655,0.0,0.10956430913881707,0.0,0.00723630375129565,0.0,-0.10012118909608915,0.0,-0.0453981017459625,0.0,0.04657166879616278,0.0,-0.05132781314322697,0.0,-0.49221328981615453,0.0,0.04930319618938839,0.0,-0.29127836505292354,0.0,-0.025225805064771428,0.0,0.12483310445379929,0.0,-0.015644430437099052,0.0,0.10108446959008643,0.0,0.16600629597289307,0.0,0.07836135250338869,0.0,0.00172873870718427,0.0,0.14738412505353068,0.0,-0.22064312891131835,0.0,-0.1412317826781894,0.0,-0.003305815481926565,0.0,0.05987807462078728,0.0,-0.04888273364219325,0.0,0.10502205597522361,0.0,0.001780141762235266,0.0,-0.0809859714737742,0.0,0.07365094400877174,0.0,0.17663562748796002,0.0,-0.23312873860966252,0.0
LOCO-W,0.65,0.016866101511166482,1.0,0.04113255382096466,1.0,0.018973803036242232,1.0,0.06746444504073137,1.0,0.0925369498859481,1.0,0.11369025878478678,1.0,-0.0511371346051412,1.0,0.05012880132646696,1.0,0.0020272277799688776,1.0,-0.00575995171234431,1.0,0.08691847721622191,0.0,-0.025679768142364976,0.0,-0.019301643808385508,0.0,0.016701572498785577,0.0,-0.022920754044384407,0.0,-0.00787429659115497,0.0,0.005591408750519535,0.0,-0.011180494996313838,0.0,-0.0011357470049667053,0.0,-0.04057413877329125,0.0,0.004972483465180525,0.0,-0.00045682479103399773,0.0,0.006875676408954595,0.0,0.0502118353192383,0.0,-0.08609741828627038,0.0,0.0112366841376014,0.0,0.00901995489282085,0.0,0.005298220328323071,0.0,-0.007848989309409039,0.0,-0.01319524249985163,0.0,-0.04146742734705764,0.0,-0.042545190663750204,0.0,0.005083605529307464,0.0,-0.007997781411433215,0.0,-0.04797591771240044,0.0,-0.0361605690500136,0.0,-0.009893262708358696,0.0,0.019671300511255593,0.0,0.04937291655276,0.0,-0.03305538121435456,0.0,0.04098522120835144,0.0,0.01602559090357622,0.0,-0.04050909252472394,0.0,0.054479187052782596,0.0,-0.09736887055286124,0.0,0.0010902919310826242,0.0,-0.01175750940587965,0.0,-0.022623476853227475,0.0,-0.017467244050604527,0.0,-0.14191582207383757,0.0
LOCO-W,0.85,0.07081281585268814,1.0,-0.0030317072009905313,1.0,-0.011051446834370711,1.0,-0.006672976722225523,1.0,0.017722688137568464,1.0,0.0008111245857844159,1.0,0.007006684445126537,1.0,0.01358308750429472,1.0,0.016645699354379317,1.0,-0.012468392150470412,1.0,0.016180155028513804,0.0,0.00845028950093633,0.0,0.0018361667285238205,0.0,-0.025470603033158463,0.0,0.014804951764657476,0.0,-0.0022248279653669764,0.0,-0.0005421235853932409,0.0,0.003015667487946001,0.0,0.003992384189907894,0.0,0.018584176119005532,0.0,-0.012268499608039652,0.0,0.014350845052178488,0.0,0.009152908321238091,0.0,-0.006556248537265643,0.0,0.007079420456818759,0.0,-0.02060032265200197,0.0,0.012546101401010128,0.0,-0.0008532294683591108,0.0,-0.0022077926436820665,0.0,0.0028430497343719715,0.0,-0.0018211238067433225,0.0,0.0015309992017623138,0.0,-0.005643499559979649,0.0,0.0006913102281385897,0.0,-0.01772949314885186,0.0,0.007686580056127496,0.0,0.030905523881637267,0.0,-0.0026458299627982046,0.0,2.310308489440729e-05,0.0,-0.008931428888821773,0.0,0.0008279783938744198,0.0,0.0044988262111357,0.0,0.0004152080025785626,0.0,-0.0127680287550557,0.0,-0.003165563498446455,0.0,-6.318700506077801e-05,0.0,0.005676725250476024,0.0,-0.019097883755126013,0.0,0.007795833262127099,0.0,0.007486931743412824,0.0
LOCO-HD,0.0,0.019166462362243397,1.0,0.05373576334386154,1.0,0.03219072440283277,1.0,0.2529484489324778,1.0,0.3411998370254241,1.0,-0.01247448909213178,1.0,0.03223377088692736,1.0,2.0573310163003775,1.0,0.0769777041461337,1.0,0.40688413324023864,1.0,-0.022443087658650107,0.0,-0.0353817633090876,0.0,-0.033856417245923254,0.0,-0.04527694806718996,0.0,-0.00532340233927453,0.0,-0.00735778893893313,0.0,-0.0037950013733261123,0.0,0.04892031289542009,0.0,-0.05514325093124883,0.0,-0.0028800827378812066,0.0,-0.04257341972984552,0.0,-0.09489387914730729,0.0,-0.029169508750275686,0.0,-0.03355045060059281,0.0,-0.00540754510223973,0.0,-0.04504569378774104,0.0,0.029548168594745405,0.0,-0.01001392126110856,0.0,-0.017423469598524477,0.0,-0.024497451452468955,0.0,-0.021150068625443552,0.0,-0.001574849476169149,0.0,-0.09567591856901858,0.0,-0.0005516711926594198,0.0,-0.012807997646341107,0.0,-0.06598439122320832,0.0,-0.03953846173953268,0.0,-0.04084594013954712,0.0,-0.026325183758375115,0.0,-0.025402951419883024,0.0,-0.037839063653891,0.0,-0.009106446161314619,0.0,-0.06335371816828328,0.0,-0.06514940697792948,0.0,-0.015727536272877263,0.0,-0.06261758774101178,0.0,-0.032282421967805064,0.0,-0.06133088580014112,0.0,-0.03186124922639699,0.0,0.0022140608221543623,0.0
LOCO-HD,0.15,0.2531786569301304,1.0,0.1753934080573547,1.0,0.005294091541282686,1.0,0.429830009999971,1.0,0.43371336082946677,1.0,0.15674471691256198,1.0,0.05407985891606559,1.0,1.2452607273523113,1.0,0.10206961256219138,1.0,0.25422052031626974,1.0,-0.08128627139559619,0.0,0.035809398239318835,0.0,-0.004609385641550112,0.0,-0.07997768717587839,0.0,0.002444177872394704,0.0,-0.1003271991258643,0.0,-0.020487801185508303,0.0,-0.050926808707262516,0.0,0.01638806269880222,0.0,0.020946310628719544,0.0,-0.006347539794691492,0.0,0.001552916840058316,0.0,0.06442449696270991,0.0,-0.06929533037326241,0.0,0.07874961231510946,0.0,-0.04729681027806709,0.0,0.04227401728982283,0.0,-0.030137384157665537,0.0,-0.01375479957982062,0.0,0.01503705771543018,0.0,0.06137255870073277,0.0,-0.01621137735582856,0.0,0.033539107092066534,0.0,-0.0032366149541349643,0.0,0.03153827752045624,0.0,0.011332040900649432,0.0,0.04787660305182184,0.0,0.02010151599713783,0.0,-0.04003066108446962,0.0,0.023467348411585043,0.0,0.06086179086558108,0.0,0.01661424054784133,0.0,0.029409496881676933,0.0,-0.02835994460450353,0.0,-0.004829376592323076,0.0,-0.000516033268451288,0.0,-0.025203087054939566,0.0,-0.040690618654394495,0.0,-0.13429816764480407,0.0,0.04308941215520168,0.0
LOCO-HD,0.3,0.10480596096954331,1.0,0.07302806545434493,1.0,0.10653167575488576,1.0,0.4504051862306233,1.0,0.690187794213748,1.0,0.06262807976220497,1.0,0.07572653673494001,1.0,1.0414243241674672,1.0,0.07876510056786756,1.0,0.33890570588526003,1.0,0.0213994289572228,0.0,-0.052487944838444545,0.0,0.0017360896478226806,0.0,-0.01707252971187101,0.0,0.007168246345251372,0.0,-0.07979977140645156,0.0,-0.0007693232445360465,0.0,-0.03560625466509881,0.0,0.021265481592268376,0.0,-0.004863166424483367,0.0,-0.031187690214298236,0.0,0.049676128062098535,0.0,0.001972194638890201,0.0,0.018570869609866314,0.0,0.057305176546053715,0.0,0.013243218082334085,0.0,-0.02876403095297908,0.0,0.013175385300063791,0.0,0.025234008676071618,0.0,0.001581761983164398,0.0,-0.05253711753893198,0.0,-0.034303670029005584,0.0,-0.005332696825764316,0.0,0.04802660144200743,0.0,-0.02957393332350522,0.0,-0.05417164682899811,0.0,0.007585370301051331,0.0,-0.025182117852018848,0.0,0.04073944619679848,0.0,0.039821813619608015,0.0,-0.04913276668269351,0.0,-0.013917912426935075,0.0,-0.07852028870804961,0.0,0.007795213518215771,0.0,0.044093722519551015,0.0,0.003344433610301234,0.0,-0.028008555573003857,0.0,-0.04983861214707641,0.0,0.0028498041129227936,0.0,0.05457084293076697,0.0
LOCO-HD,0.5,0.15985126239427472,1.0,0.22159870249490443,1.0,0.11048524154660222,1.0,0.8405988693150741,1.0,1.1734515878844034,1.0,0.029413133588542584,1.0,0.11436089435156638,1.0,1.9178325686817916,1.0,0.06229815913809178,1.0,0.0871421385978075,1.0,0.021065529671391747,0.0,0.0749379177012024,0.0,0.03777440509870367,0.0,0.04045694302484937,0.0,0.04480301240961415,0.0,0.05098448072762074,0.0,0.0647213622163949,0.0,0.042777427565505954,0.0,0.0620331897590527,0.0,0.08623772256869477,0.0,0.05576430711671532,0.0,0.0466087335524612,0.0,0.035068466732266934,0.0,0.0014974192318655266,0.0,0.010691142439579027,0.0,0.01373013276430135,0.0,0.04718395993253588,0.0,0.025909804253772206,0.0,0.04424638047358731,0.0,0.031629805665135624,0.0,0.04811510740171432,0.0,0.019351064061220224,0.0,0.03872907390501523,0.0,0.062345707159475294,0.0,0.02907650063950129,0.0,0.04891809859042806,0.0,0.06946750936413082,0.0,0.030423163096778172,0.0,0.04234924580256538,0.0,-0.0010292470870030268,0.0,0.05750098606729881,0.0,0.019777575488941768,0.0,0.06843829858416783,0.0,0.0716535846158346,0.0,0.05450143585180678,0.0,0.04887615953997182,0.0,0.013335451441596868,0.0,-0.01126329733739495,0.0,0.005952416142569694,0.0,-0.004268091354199699,0.0
LOCO-HD,0.65,0.17245940514735758,1.0,0.04488600677192878,1.0,0.01661178472084024,1.0,0.4586255199467728,1.0,0.35051726586535525,1.0,0.09968634243749919,1.0,-0.030182672591223092,1.0,0.8896613034097274,1.0,-0.014106534908484791,1.0,0.1896066991316514,1.0,-0.023588445803988334,0.0,-0.04547714306460571,0.0,-0.040646709415929294,0.0,-0.029126322333510535,0.0,-0.05310018588748466,0.0,-0.032581734383295036,0.0,-0.008982422152824299,0.0,-0.0242259993114875,0.0,-0.034803494506912,0.0,-0.0440707601036443,0.0,-0.013442824330409886,0.0,-0.01608548159167067,0.0,-0.002250879078222301,0.0,-0.005790254948367268,0.0,-0.011991496079435171,0.0,-0.04706690811995751,0.0,-0.027639898810549512,0.0,0.001489905002570513,0.0,-0.04517465574176183,0.0,-0.020967584466424105,0.0,-0.019700763438204483,0.0,-0.03666143854289827,0.0,-0.04364770996646139,0.0,-0.008727210720369971,0.0,-0.03457052812826089,0.0,-0.031900378353075576,0.0,-0.021000750252118117,0.0,-0.026442528057494474,0.0,-0.007060581467519533,0.0,-0.026941868184888307,0.0,0.007377065772421254,0.0,-0.010800443927422965,0.0,-0.003182256712820797,0.0,-0.03270422124889971,0.0,-0.00984723219139827,0.0,-0.007788241647358252,0.0,-0.03972440030163149,0.0,-0.015561070300172508,0.0,-0.02017293864854275,0.0,-0.02036738504870672,0.0
LOCO-HD,0.85,0.19948116714852415,1.0,0.07200212497767067,1.0,-0.034962217004072205,1.0,0.17806309570154888,1.0,0.3146087055002218,1.0,0.02895193933896656,1.0,0.0125920522070615,1.0,0.45700679567921476,1.0,0.0062169572750390145,1.0,0.040198719669454874,1.0,0.004488898506879502,0.0,-0.004098547086602622,0.0,-0.010803682102219825,0.0,0.008148915843976368,0.0,-0.008661536660745095,0.0,0.006127119742026843,0.0,-0.010816314904612767,0.0,0.003487361822065327,0.0,-0.002414938091934715,0.0,-0.007040040998908981,0.0,0.0025095187112023076,0.0,-0.0007282103487383784,0.0,-0.004745147987828879,0.0,0.0003970827404821131,0.0,-0.009818491417071473,0.0,0.004073580388706977,0.0,1.6816933174013116e-05,0.0,0.007269113972226071,0.0,-0.001767526002550035,0.0,-0.014723803785552048,0.0,0.0022100656546669706,0.0,0.021038054245660076,0.0,-0.01510833151453328,0.0,-0.0032806918972174692,0.0,0.009487748239600746,0.0,0.005649298703739758,0.0,-0.0007082667799527265,0.0,-0.007466215789462827,0.0,0.004589036681413972,0.0,0.009102006075475733,0.0,0.0010956987577656063,0.0,-0.00989835745445733,0.0,0.0013206718992179178,0.0,0.007316053681508894,0.0,0.017999039733061162,0.0,-0.0022057839402773727,0.0,-0.009553585072495485,0.0,0.010312323253313327,0.0,-0.01839055392867639,0.0,-0.010641211097677461,0.0
Robust-CPI,0.0,0.03607066055819538,1.0,0.06768684391117098,1.0,0.015953929380475674,1.0,0.24952667885214108,1.0,0.3158494589732049,1.0,0.014577240939146273,1.0,0.014520347186937873,1.0,1.7809213334806757,1.0,0.05016406814457586,1.0,0.43239702107321704,1.0,-0.0033872882723098093,0.0,0.004658232506179774,0.0,-0.0013351032618968972,0.0,-0.034579280983694734,0.0,-0.014224686466998452,0.0,-0.0013086354362025108,0.0,-0.0020235167789397286,0.0,0.002420834208440051,0.0,-0.015851591821397,0.0,-2.2009439699453218e-05,0.0,0.0009196404993798298,0.0,-0.004421377606059661,0.0,0.0015572825891380598,0.0,0.010393573580427251,0.0,0.006628811411540622,0.0,-0.04818794802675199,0.0,-0.002091076922749609,0.0,-0.011401351223235117,0.0,0.01307694401282624,0.0,-0.02164883897040665,0.0,0.004338869701431572,0.0,0.006230618382919818,0.0,-0.024726274224688375,0.0,0.00919390535642848,0.0,-0.02058373945560632,0.0,-0.022291453209610183,0.0,-0.0022564857438660143,0.0,-0.008203544760259085,0.0,0.00799933497148807,0.0,-0.0002998118966613849,0.0,0.016588792757909022,0.0,-0.008221196421334525,0.0,-0.007389443845736598,0.0,0.009117674236082219,0.0,-0.009138065080020413,0.0,-0.00987460067231958,0.0,0.006541982368798943,0.0,-0.031010564802826532,0.0,-0.017860175917622133,0.0,-0.0004455233479561116,0.0
Robust-CPI,0.15,0.1701795330148997,1.0,0.16230480845006182,1.0,0.0422296993449808,1.0,0.3742480099465602,1.0,0.3525953467081535,1.0,0.049358687628515294,1.0,0.03692386003398647,1.0,1.2520375545687126,1.0,0.03608691427755813,1.0,0.3332065585822377,1.0,0.0007309755998177989,0.0,-0.016418039867017228,0.0,-0.013815160442252667,0.0,0.002493787205008631,0.0,-0.017973958047185642,0.0,-0.0331917757961567,0.0,-0.00846644622168496,0.0,0.015027867623344465,0.0,-0.01084092064669266,0.0,-0.01798564614969694,0.0,-0.0253088660267655,0.0,-0.02650305584640623,0.0,0.010890203948795796,0.0,-0.006666490673891235,0.0,-0.017638546434452253,0.0,-0.018663200183898724,0.0,-0.003916739343607922,0.0,0.0010057714906737529,0.0,-0.03531873332468294,0.0,-0.003568042216820802,0.0,-0.011324488275207368,0.0,0.012092068718834977,0.0,-0.004255869685643177,0.0,-0.014571395548332866,0.0,-0.01182497086585082,0.0,-0.012681686248583256,0.0,0.007208675444325282,0.0,-0.0058377740493911,0.0,-0.024676562831770322,0.0,-0.0021597376726179007,0.0,-0.008003096936389282,0.0,-0.0038551757419691413,0.0,0.00524275723835611,0.0,0.0004283321366829992,0.0,-0.004797100023486484,0.0,0.01497237761717305,0.0,-0.015563241357343459,0.0,0.004712814566005202,0.0,-0.01164227701768353,0.0,0.026759298221846042,0.0
Robust-CPI,0.3,0.051574352202756545,1.0,0.1056194929823049,1.0,0.07905839690471832,1.0,0.449703614206403,1.0,0.7395105278354447,1.0,0.03630223028996324,1.0,0.0743872768170719,1.0,0.9479083300331989,1.0,0.08859861654004603,1.0,0.28355310279718354,1.0,0.02391133911109849,0.0,-0.014507819612683548,0.0,0.002709139913833783,0.0,0.01168779756420319,0.0,-0.0016954847068132136,0.0,-0.013388145589027739,0.0,-0.012316474489378993,0.0,0.005464495373690022,0.0,0.00243149404455124,0.0,-0.040199825633467606,0.0,-0.0031494879937345806,0.0,-0.0011457177157912148,0.0,0.010651094916622951,0.0,-0.02109287615951618,0.0,-0.004515740419612981,0.0,0.018476747466349218,0.0,-0.013825649371908404,0.0,0.004944487819755963,0.0,0.004541863463633853,0.0,-0.006627290919079795,0.0,0.010122783484314078,0.0,-0.021173579670106853,0.0,-0.05837977924471191,0.0,0.01786285482672032,0.0,-0.004511079004306301,0.0,-0.012535211190961671,0.0,0.003999076531750215,0.0,-0.022417854091060733,0.0,0.00421770212946295,0.0,-0.025845135475948133,0.0,-0.010665512126019376,0.0,-0.010000747309012762,0.0,-0.01699876768817282,0.0,0.005709042456249026,0.0,0.009092643316104265,0.0,-0.003292930440754334,0.0,-0.019719771482195968,0.0,-0.03469376285656194,0.0,-0.010896966931267212,0.0,0.012821677431245878,0.0
Robust-CPI,0.5,0.11073347063016235,1.0,0.07843619045289599,1.0,0.045734979491957546,1.0,0.6611081808965359,1.0,0.9953769156946396,1.0,0.024481653735695916,1.0,0.05463789488118209,1.0,1.5695073659281702,1.0,-0.010956534790037453,1.0,0.057613749742382314,1.0,0.0037331150802080966,0.0,-0.0027668652722949313,0.0,0.006583434042854189,0.0,-0.0022686477935582065,0.0,-0.0058179789345496665,0.0,0.0032339891648706805,0.0,-0.006236103187688766,0.0,-0.010916371817453802,0.0,-0.011907796936091957,0.0,0.006079133624524017,0.0,-0.010109440795055168,0.0,0.007813628922309331,0.0,0.00283384034516887,0.0,-0.011515060770997045,0.0,-0.006977645160703377,0.0,-0.002635813535476887,0.0,0.0016641310647423004,0.0,-0.0035920279138721626,0.0,-0.008800719504982785,0.0,-0.00036224779111592267,0.0,-0.008164225789412217,0.0,-0.010617474858933829,0.0,0.011951508392330197,0.0,-0.007544430778218688,0.0,-0.0009951596555219328,0.0,0.0020034972657943166,0.0,0.0006834466909705854,0.0,0.002769101309294732,0.0,-0.0037650427616740183,0.0,-0.016314728382159336,0.0,0.00316009785758651,0.0,-0.013869030379816127,0.0,0.00800630546090808,0.0,-0.006400431610384747,0.0,-0.002112017156008707,0.0,0.003984408078721227,0.0,-0.0032626964075712435,0.0,-0.037793560205917724,0.0,0.000658223307995173,0.0,-0.01005313224778562,0.0
Robust-CPI,0.65,0.2461119688283779,1.0,0.0718745416281107,1.0,0.026279317497895614,1.0,0.287817186583254,1.0,0.34134189588138064,1.0,0.07225855705177481,1.0,0.02977832992396441,1.0,0.8919047686159659,1.0,0.014123223697309995,1.0,0.1136586360699871,1.0,-0.006022062447345347,0.0,0.0006707268378515107,0.0,-0.0017687983785375958,0.0,-0.0018414296985337262,0.0,-0.00482287927612573,0.0,-0.0038243499054532474,0.0,0.002067089048171403,0.0,0.003803688002151816,0.0,-0.0015117472627689357,0.0,-0.009410795660702576,0.0,-0.003094939971444166,0.0,0.0025837796142721718,0.0,4.1974518779933334e-05,0.0,-0.0015414205296380358,0.0,0.005691363255868609,0.0,-0.003226218386089628,0.0,-0.0011760920573113752,0.0,-0.0023281204511483755,0.0,-0.00013191138194867946,0.0,-0.0017442257991540089,0.0,0.0012970825045229132,0.0,-0.0009253208412645704,0.0,-0.0031999799768743886,0.0,-0.003634109430428795,0.0,-0.005645943769675724,0.0,0.005177149859426734,0.0,0.0054903205921410314,0.0,-0.0004170834154806145,0.0,-0.002919695933473894,0.0,-0.005706502117172153,0.0,-0.0014722106889084798,0.0,0.0028104051120684966,0.0,-0.0001079492295282107,0.0,-0.006467891318526361,0.0,0.0028511912183216592,0.0,-0.0033150336343939543,0.0,0.001110768644264525,0.0,-0.0015152688236259996,0.0,-0.0006061251126805848,0.0,0.0019620368740876208,0.0
Robust-CPI,0.85,0.12908787171494696,1.0,0.045935435952591884,1.0,-0.0007280712142673532,1.0,0.07382504364845464,1.0,0.21577324407086343,1.0,0.01832334085285724,1.0,0.01669108264418583,1.0,0.3745817777504066,1.0,0.0004793990616503884,1.0,0.034967912999273244,1.0,0.0037889045905615715,0.0,-0.0006387708348183766,0.0,-0.000887917078532025,0.0,0.0014697639354239128,0.0,-0.0030479566124962487,0.0,0.0012850355760088668,0.0,-0.0006994535243609601,0.0,0.0014935923564800154,0.0,-0.0010857481187826429,0.0,0.0009981203575945312,0.0,0.001221371246794354,0.0,-0.003332891027872527,0.0,-0.003136376152501114,0.0,-0.0004619964771272618,0.0,-0.0008606597009824297,0.0,0.0001779554303557332,0.0,-0.0006647951310603049,0.0,-0.00017286039096352614,0.0,0.00011566949475874918,0.0,0.0006929320117062114,0.0,0.000717168709004724,0.0,-0.0002896044420008792,0.0,-0.01653042940844623,0.0,-0.0012261542292743314,0.0,-0.0021076967167486175,0.0,9.732908572575431e-05,0.0,-0.0005422466002929556,0.0,0.001225961927870036,0.0,-0.0031657883838244094,0.0,0.0006302323433314928,0.0,-0.0001861411240220636,0.0,0.00023617982263226332,0.0,0.0009427308618039441,0.0,0.00019599221787837027,0.0,-0.00037942892296971564,0.0,0.0007527863231025147,0.0,-0.0002526641784187075,0.0,-0.0016860939003435973,0.0,0.00010289779478559166,0.0,-0.002326778774610022,0.0
0.5*CPI,0.0,0.06858735068685551,1.0,0.051398579953394696,1.0,0.023233215619661074,1.0,0.15075077431897244,1.0,0.16534122474018464,1.0,0.04612421687774093,1.0,0.02404486880635015,1.0,1.4310994074300223,1.0,0.05818798997375252,1.0,0.2742197009165661,1.0,0.002251702659200827,0.0,0.0010294471560661211,0.0,0.0022855627102356113,0.0,-0.0035529866953725175,0.0,-0.004178619150973617,0.0,0.0021880346331824008,0.0,-0.004500305556299544,0.0,-0.02766043216510994,0.0,-0.011269451055188062,0.0,-0.013751748299640099,0.0,-0.010677674380609847,0.0,0.021599346499975303,0.0,-0.0122391641602706,0.0,0.0002752924607276608,0.0,-0.035477974207270835,0.0,0.0018431662622635514,0.0,0.007177248511402778,0.0,-0.005185959557260311,0.0,0.0038909016653341233,0.0,-0.0035201327908511715,0.0,-0.00012112045204615285,0.0,-0.0010437784066306133,0.0,-0.0012159394244199984,0.0,0.012308002336342438,0.0,-0.0037827921957758193,0.0,0.00013185507172908117,0.0,-0.0013438348155028201,0.0,0.002304344758035759,0.0,-0.008816827854111198,0.0,-0.006718889498473324,0.0,-0.00043373316876027523,0.0,-0.002573425065345969,0.0,0.010840851804977847,0.0,0.0007959492679632252,0.0,0.003068901100288457,0.0,-0.00038056201224567765,0.0,-0.00236930532323254,0.0,-0.0004318107884024869,0.0,-0.0020050134279681053,0.0,0.0039433600914868805,0.0
