method,snr,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49
LOCO-W,0.5,1.0198044921126161,0.0,0.0024159544243072214,0.0,-0.7246089345609044,0.0,-0.22081634425552757,1.0,0.21514038256518664,0.0,-0.5147386569227246,0.0,0.4687012029239463,0.0,0.043910155002758945,0.0,-0.5870331125829931,0.0,0.10467964005481405,0.0,-0.17266251329097373,0.0,-0.5441834443521925,0.0,0.6269931976042853,1.0,-0.40205716946909037,0.0,0.25914386252275806,1.0,1.7126171913975872,0.0,0.2138370903755846,0.0,0.26437213757865374,0.0,1.6895211561194219,1.0,-0.9068482753774778,0.0,0.20824904171903813,0.0,0.0221724145774855,0.0,0.17869114354536558,0.0,0.009929819830773982,0.0,0.48243409310259505,0.0,0.08583452994597679,0.0,0.18971442156490836,0.0,0.498994919876769,0.0,-0.3349923359109194,0.0,-0.31088455692815953,0.0,-4.383294854367253,0.0,-0.3147482801508497,0.0,0.500434215047779,0.0,-0.32913893036284786,0.0,0.3955970126936293,0.0,0.01272380423744817,0.0,-0.44290342015835776,0.0,-0.06207319738762402,1.0,0.6185102688203619,0.0,0.295088707726806,0.0,-0.09041935423929728,0.0,-0.059807146514533664,0.0,0.7817277596110624,0.0,-0.08677977477988956,0.0,0.056115847767970656,0.0,-1.4244347207602055,0.0,-1.2667956972745293,0.0,-0.22661475634503184,0.0,0.24033069751290922,0.0,-0.32457571349386655,0.0
LOCO-W,1.0,-0.4468787935953402,0.0,0.503019881363222,0.0,0.30332890075463714,0.0,0.04589751578741834,1.0,-0.5342813686121801,0.0,-1.6774782124329175,0.0,-2.6032746748186484,0.0,0.32017744103228135,0.0,-0.17920555462826787,0.0,1.0371695909603933,0.0,0.7027776004018378,0.0,1.0476945614293194,0.0,0.17956577085989625,1.0,0.5284645965520269,0.0,0.0027864915599926546,1.0,-0.2193892106057012,0.0,0.9577692485637285,0.0,-1.081843416028406,0.0,0.506151138706753,1.0,1.0805734420808963,0.0,-0.09646353184793398,0.0,-0.2276339471395569,0.0,-0.5063419682791567,0.0,-0.0608279165746008,0.0,0.30542372728824935,0.0,0.4657109967383257,0.0,-0.6072487772576654,0.0,-0.7618567308453276,0.0,-0.15897288484613853,0.0,-0.7591422003834714,0.0,0.4702602316350465,0.0,-0.03838146143275393,0.0,0.09331295290007208,0.0,-0.7250591870232637,0.0,0.7196218751063833,0.0,0.09460183501888787,0.0,0.482398159586369,0.0,0.43497656653156785,1.0,-0.7432214566954928,0.0,0.5688515538304288,0.0,0.6618700364966245,0.0,-0.268821947444956,0.0,-0.2969696089728375,0.0,-0.17478253660781495,0.0,0.2152966544829396,0.0,-1.2857916369912812,0.0,0.362250388178032,0.0,0.7477655431792295,0.0,-1.5331177766009707,0.0,0.21813786211969563,0.0
LOCO-W,2.0,0.5967381733562863,0.0,0.6957584639327222,0.0,-0.15250000959651777,0.0,1.4058455216999257,1.0,-0.21180107874232484,0.0,1.1722330486576977,0.0,1.833551957078106,0.0,1.8318352786747931,0.0,-0.4621800584901368,0.0,-0.5037101012174094,0.0,-1.962249222998126,0.0,0.7455020636791685,0.0,0.8560157984035905,1.0,-0.4468596650459185,0.0,-0.25024012966089754,1.0,0.6020925148184859,0.0,-0.42801994671511095,0.0,-0.678991519425769,0.0,1.1812455996666227,1.0,-0.061539368614708545,0.0,-0.5780256640704163,0.0,2.925887779580086,0.0,0.3504534251080805,0.0,-0.4835948562151866,0.0,-0.45571032222888286,0.0,0.5561058342734169,0.0,-0.018831717385432996,0.0,0.3354208043396282,0.0,0.33671482250843493,0.0,0.6593810490262731,0.0,0.2661037496404703,0.0,0.03693780889386654,0.0,0.11035786798806785,0.0,-0.008173190215280728,0.0,0.15787172590687215,0.0,-0.9123490057312671,0.0,-0.3794318153763221,0.0,2.8438044614528644,1.0,-1.3629755735681874,0.0,-0.5482770644534616,0.0,0.4175679699380824,0.0,1.537063231771156,0.0,0.7243345829802567,0.0,2.140880780388608,0.0,0.6062771874293662,0.0,-0.4708020866474323,0.0,0.22991278046618074,0.0,1.479091944712745,0.0,-0.04913392512825671,0.0,-1.508801730479044,0.0
LOCO-W,10.0,0.115777747438783,0.0,0.16532236865020103,0.0,-0.2775615772121944,0.0,0.121943130056017,1.0,0.1754932056381432,0.0,-1.111358608436108,0.0,0.3071270649014011,0.0,-0.0376751533422944,0.0,-0.1594444582293041,0.0,-1.3158306584618915,0.0,-1.009363325929754,0.0,0.33590408432850827,0.0,1.0456159680394292,1.0,0.09574181108896439,0.0,0.15469411538364627,1.0,0.047968886747628496,0.0,1.1178257129662366,0.0,-0.5394872894350425,0.0,-0.0867917750684869,1.0,-0.14190035603977957,0.0,0.13744467272402028,0.0,-0.5273926810693028,0.0,-0.5401474030538722,0.0,0.44230244615490744,0.0,0.1061605309077797,0.0,-2.666650408628859,0.0,-0.11900992952494889,0.0,-1.5499905982104512,0.0,0.13908306565419665,0.0,0.7882850074724707,0.0,-1.688023020894565,0.0,-0.16116470804294863,0.0,0.1809840387930844,0.0,0.9335812674568329,0.0,-0.8401367214245926,0.0,1.6863083729754829,0.0,0.5242620497867626,0.0,-0.3127343392543126,1.0,-0.44644925298097016,0.0,-0.08873617176533291,0.0,0.2685887788364918,0.0,0.2239556924875023,0.0,0.07032267176932103,0.0,-1.8577197719469154,0.0,-0.5540071241689322,0.0,0.05597395206260486,0.0,1.452947703094596,0.0,-0.22576720848779655,0.0,-1.7381275912003438,0.0,-0.42388958043313546,0.0
LOCO-HD,0.1,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,0.5,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,1.0,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,2.0,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
LOCO-HD,10.0,-5.2096794006306624e-05,0.0,2.4540406435846762e-06,0.0,-0.09874707702379615,0.0,0.5497152295599133,1.0,-0.07986618930367761,0.0,-0.014862616265843176,0.0,1.111870620462696e-06,0.0,8.36891364208725e-07,0.0,-1.7861533243568317e-05,0.0,-1.6015347988229678e-05,0.0,-0.004754291083655993,0.0,-4.4167711550802125e-05,0.0,0.26598492608161406,1.0,-0.40412489867245105,0.0,0.5601911620490143,1.0,1.2083070264345963e-06,0.0,0.0,0.0,-2.3240305075056256e-05,0.0,0.9100604549998277,1.0,-3.007584694625365e-06,0.0,-0.03133213473913754,0.0,-0.008436825002818171,0.0,0.0,0.0,0.008535638932088752,0.0,5.409102973530366e-06,0.0,1.327851755261733e-05,0.0,-0.20967294479147247,0.0,-8.881784197001252e-16,0.0,-8.881784197001252e-16,0.0,-4.011882591070659e-05,0.0,-0.11763818249933689,0.0,0.1108430047121769,0.0,0.0,0.0,1.5270919591081622e-06,0.0,0.007283887374941234,0.0,-1.0266338970499334e-05,0.0,-4.965099665987793e-05,0.0,0.9656586511055649,1.0,-0.060576923955458106,0.0,4.228519644655648e-06,0.0,0.019198755953444113,0.0,0.0,0.0,-0.004415724971587931,0.0,0.0,0.0,-2.2064334544769082e-05,0.0,0.003552940988159392,0.0,0.0008062025784059124,0.0,-0.036997100032998276,0.0,0.006616128944437527,0.0,0.0,0.0
Robust-CPI,0.1,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.027771799038224562,0.0,0.4345135467308642,1.0,-0.004389397092316257,0.0,-0.04079060167754322,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.002825416784119897,0.0,-4.3969228698026e-16,0.0,0.37281177276445476,1.0,-0.23083840277770995,0.0,0.35227359422501076,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.518775351662289,1.0,-4.3969228698026e-16,0.0,-0.031596680901433326,0.0,-0.01644598010962055,0.0,-4.3969228698026e-16,0.0,0.002538593335105804,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.2124418658076725,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.12301671327412468,0.0,0.09124825820927661,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.020150989128790174,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.6428428399613287,1.0,0.024345093174970914,0.0,-4.3969228698026e-16,0.0,0.0035427919832631822,0.0,-4.3969228698026e-16,0.0,0.0020152407865785603,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.0019346257212644867,0.0,-0.017441138188180258,0.0,-0.010690556858166068,0.0,0.003711033349667663,0.0,-4.3969228698026e-16,0.0
Robust-CPI,0.5,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.027771799038224562,0.0,0.4345135467308642,1.0,-0.004389397092316257,0.0,-0.04079060167754322,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.002825416784119897,0.0,-4.3969228698026e-16,0.0,0.37281177276445476,1.0,-0.23083840277770995,0.0,0.35227359422501076,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.518775351662289,1.0,-4.3969228698026e-16,0.0,-0.031596680901433326,0.0,-0.01644598010962055,0.0,-4.3969228698026e-16,0.0,0.002538593335105804,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.2124418658076725,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.12301671327412468,0.0,0.09124825820927661,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.020150989128790174,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.6428428399613287,1.0,0.024345093174970914,0.0,-4.3969228698026e-16,0.0,0.0035427919832631822,0.0,-4.3969228698026e-16,0.0,0.0020152407865785603,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.0019346257212644867,0.0,-0.017441138188180258,0.0,-0.010690556858166068,0.0,0.003711033349667663,0.0,-4.3969228698026e-16,0.0
Robust-CPI,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.027771799038224562,0.0,0.4345135467308642,1.0,-0.004389397092316257,0.0,-0.04079060167754322,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.002825416784119897,0.0,-4.3969228698026e-16,0.0,0.37281177276445476,1.0,-0.23083840277770995,0.0,0.35227359422501076,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.518775351662289,1.0,-4.3969228698026e-16,0.0,-0.031596680901433326,0.0,-0.01644598010962055,0.0,-4.3969228698026e-16,0.0,0.002538593335105804,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.2124418658076725,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.12301671327412468,0.0,0.09124825820927661,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.020150989128790174,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.6428428399613287,1.0,0.024345093174970914,0.0,-4.3969228698026e-16,0.0,0.0035427919832631822,0.0,-4.3969228698026e-16,0.0,0.0020152407865785603,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.0019346257212644867,0.0,-0.017441138188180258,0.0,-0.010690556858166068,0.0,0.003711033349667663,0.0,-4.3969228698026e-16,0.0
Robust-CPI,2.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.027771799038224562,0.0,0.4345135467308642,1.0,-0.004389397092316257,0.0,-0.04079060167754322,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.002825416784119897,0.0,-4.3969228698026e-16,0.0,0.37281177276445476,1.0,-0.23083840277770995,0.0,0.35227359422501076,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.518775351662289,1.0,-4.3969228698026e-16,0.0,-0.031596680901433326,0.0,-0.01644598010962055,0.0,-4.3969228698026e-16,0.0,0.002538593335105804,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.2124418658076725,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.12301671327412468,0.0,0.09124825820927661,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.020150989128790174,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.6428428399613287,1.0,0.024345093174970914,0.0,-4.3969228698026e-16,0.0,0.0035427919832631822,0.0,-4.3969228698026e-16,0.0,0.0020152407865785603,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.0019346257212644867,0.0,-0.017441138188180258,0.0,-0.010690556858166068,0.0,0.003711033349667663,0.0,-4.3969228698026e-16,0.0
Robust-CPI,10.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.027771799038224562,0.0,0.4345135467308642,1.0,-0.004389397092316257,0.0,-0.04079060167754322,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.002825416784119897,0.0,-4.3969228698026e-16,0.0,0.37281177276445476,1.0,-0.23083840277770995,0.0,0.35227359422501076,1.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.518775351662289,1.0,-4.3969228698026e-16,0.0,-0.031596680901433326,0.0,-0.01644598010962055,0.0,-4.3969228698026e-16,0.0,0.002538593335105804,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.2124418658076725,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,-0.12301671327412468,0.0,0.09124825820927661,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.020150989128790174,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.6428428399613287,1.0,0.024345093174970914,0.0,-4.3969228698026e-16,0.0,0.0035427919832631822,0.0,-4.3969228698026e-16,0.0,0.0020152407865785603,0.0,-4.3969228698026e-16,0.0,-4.3969228698026e-16,0.0,0.0019346257212644867,0.0,-0.017441138188180258,0.0,-0.010690556858166068,0.0,0.003711033349667663,0.0,-4.3969228698026e-16,0.0
0.5*CPI,0.1,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,0.5,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,1.0,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,2.0,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
0.5*CPI,10.0,0.0,0.0,0.0,0.0,-0.0144931714249259,0.0,0.23412636706742807,1.0,-0.01952813222071348,0.0,-0.020118176374402275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005963987796392178,0.0,0.0,0.0,0.165567287059603,1.0,-0.014046996453890737,0.0,0.2854141105103478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49086106277180797,1.0,0.0,0.0,-0.03600452388969044,0.0,-0.00387032424189937,0.0,0.0,0.0,0.00630980634720979,0.0,0.0,0.0,0.0,0.0,-0.05484188032016202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08384874214822635,0.0,0.1603682511151272,0.0,0.0,0.0,0.0,0.0,0.020589089767339752,0.0,0.0,0.0,0.0,0.0,0.5867167788802015,1.0,0.015775211240816933,0.0,0.0,0.0,-0.001601530749127722,0.0,0.0,0.0,0.0035446477695524337,0.0,0.0,0.0,0.0,0.0,0.00121623516104985,0.0,-0.004135217369162003,0.0,0.002720052481557156,0.0,-0.009438381936004436,0.0,0.0,0.0
PFI,0.1,0.0,0.0,0.0,0.0,0.0032186778184846165,0.0,0.17478518328278114,1.0,-0.022134245389372476,0.0,-0.03157141780793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025372711556732597,0.0,0.0,0.0,0.12587323612556944,1.0,0.23728361206941706,0.0,0.3632980829145347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778804060785724,1.0,0.0,0.0,-0.019882864478744766,0.0,-0.0016286053634084752,0.0,0.0,0.0,0.0031486003382501515,0.0,0.0,0.0,0.0,0.0,0.01677852869280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096328442073439,0.0,0.13241898894648418,0.0,0.0,0.0,0.0,0.0,0.011344931646565248,0.0,0.0,0.0,0.0,0.0,0.5307176082095064,1.0,0.010402742711530077,0.0,0.0,0.0,0.0013171164299969895,0.0,0.0,0.0,-1.0697406010340416e-05,0.0,0.0,0.0,0.0,0.0,-0.00015306552074845214,0.0,-0.0031168079744341437,0.0,-0.0013916946456398183,0.0,0.005385110334614751,0.0,0.0,0.0
