method,d,imp_V0,tr_V0,imp_V1,tr_V1,imp_V2,tr_V2,imp_V3,tr_V3,imp_V4,tr_V4,imp_V5,tr_V5,imp_V6,tr_V6,imp_V7,tr_V7,imp_V8,tr_V8,imp_V9,tr_V9,imp_V10,tr_V10,imp_V11,tr_V11,imp_V12,tr_V12,imp_V13,tr_V13,imp_V14,tr_V14,imp_V15,tr_V15,imp_V16,tr_V16,imp_V17,tr_V17,imp_V18,tr_V18,imp_V19,tr_V19,imp_V20,tr_V20,imp_V21,tr_V21,imp_V22,tr_V22,imp_V23,tr_V23,imp_V24,tr_V24,imp_V25,tr_V25,imp_V26,tr_V26,imp_V27,tr_V27,imp_V28,tr_V28,imp_V29,tr_V29,imp_V30,tr_V30,imp_V31,tr_V31,imp_V32,tr_V32,imp_V33,tr_V33,imp_V34,tr_V34,imp_V35,tr_V35,imp_V36,tr_V36,imp_V37,tr_V37,imp_V38,tr_V38,imp_V39,tr_V39,imp_V40,tr_V40,imp_V41,tr_V41,imp_V42,tr_V42,imp_V43,tr_V43,imp_V44,tr_V44,imp_V45,tr_V45,imp_V46,tr_V46,imp_V47,tr_V47,imp_V48,tr_V48,imp_V49,tr_V49,imp_V50,tr_V50,imp_V51,tr_V51,imp_V52,tr_V52,imp_V53,tr_V53,imp_V54,tr_V54,imp_V55,tr_V55,imp_V56,tr_V56,imp_V57,tr_V57,imp_V58,tr_V58,imp_V59,tr_V59,imp_V60,tr_V60,imp_V61,tr_V61,imp_V62,tr_V62,imp_V63,tr_V63,imp_V64,tr_V64,imp_V65,tr_V65,imp_V66,tr_V66,imp_V67,tr_V67,imp_V68,tr_V68,imp_V69,tr_V69,imp_V70,tr_V70,imp_V71,tr_V71,imp_V72,tr_V72,imp_V73,tr_V73,imp_V74,tr_V74,imp_V75,tr_V75,imp_V76,tr_V76,imp_V77,tr_V77,imp_V78,tr_V78,imp_V79,tr_V79,imp_V80,tr_V80,imp_V81,tr_V81,imp_V82,tr_V82,imp_V83,tr_V83,imp_V84,tr_V84,imp_V85,tr_V85,imp_V86,tr_V86,imp_V87,tr_V87,imp_V88,tr_V88,imp_V89,tr_V89,imp_V90,tr_V90,imp_V91,tr_V91,imp_V92,tr_V92,imp_V93,tr_V93,imp_V94,tr_V94,imp_V95,tr_V95,imp_V96,tr_V96,imp_V97,tr_V97,imp_V98,tr_V98,imp_V99,tr_V99
PFI,35,0.10633499248367762,1.0,0.06724778550652699,1.0,0.06585670618535833,1.0,0.5985970963634102,1.0,0.5835882266485213,1.0,0.0932265052626502,1.0,0.045503727524876414,1.0,0.6396422917272973,1.0,0.03697103350093811,1.0,0.25683761934184113,1.0,-0.0006592386082031609,0.0,-0.002321570354086866,0.0,0.004635951107187175,0.0,-0.007289910943770739,0.0,0.0009469773371288959,0.0,0.004608128199822037,0.0,-0.00018609002114078343,0.0,0.009239876781378387,0.0,-0.002562331042622157,0.0,0.0070734017275404515,0.0,-0.0038543573084481864,0.0,0.005563536226660171,0.0,-0.00032225770041560686,0.0,0.008905835516557215,0.0,0.005949377811296452,0.0,0.0030164441543110154,0.0,0.005576474179423085,0.0,0.002028160744431906,0.0,0.015255344019125872,0.0,0.001820733138885755,0.0,0.005999092217433555,0.0,0.0006712853389785334,0.0,-0.00364247905409254,0.0,-0.002034823969759181,0.0,0.0010611813446812501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,50,0.1275883766266075,1.0,0.13780660645842624,1.0,0.05822940528422449,1.0,0.6732153969724199,1.0,0.7482653744768568,1.0,0.030985292059383385,1.0,0.025881147276684446,1.0,1.0058148272224436,1.0,0.011063455369744402,1.0,0.15412415291128934,1.0,-0.004090054441133972,0.0,0.0025119247811420387,0.0,-0.01149175800757063,0.0,-0.0062561125417841534,0.0,0.009000611762072674,0.0,0.00754715231990577,0.0,-0.005923452962230069,0.0,0.0009481482465774071,0.0,-0.00010495484387607057,0.0,0.003292389163217946,0.0,-0.0009318356714871356,0.0,-0.007517777186061725,0.0,0.005738534631087422,0.0,0.002472241471587866,0.0,-0.0029963239239125805,0.0,-0.0007702560622988575,0.0,0.00027728369699575595,0.0,-0.006781935502638392,0.0,0.0034810652480747883,0.0,0.00862143108765534,0.0,0.002223625259302864,0.0,0.002648766165111338,0.0,-0.0020727913687790256,0.0,0.000899078849442958,0.0,-0.00333352145945498,0.0,-0.0049270252037989515,0.0,-0.00016966646119098705,0.0,-0.004049260284265888,0.0,-0.010614696627907483,0.0,0.016788822526992542,0.0,-0.004290030983495452,0.0,-0.005687230606341798,0.0,-0.001449875307388826,0.0,0.002928025904350706,0.0,-0.0022221622499327687,0.0,-0.0013249957757139885,0.0,-0.001681637750952314,0.0,0.0006331313602243593,0.0,-0.0014562137032074762,0.0,0.004717953233698502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFI,100,0.07553665139254262,1.0,0.05599015426383058,1.0,0.03371341535185102,1.0,0.5005832363600673,1.0,0.4518682376047114,1.0,0.032527689641884905,1.0,0.02510934911102458,1.0,0.7498218231938669,1.0,0.02064099142043485,1.0,0.08063930762603366,1.0,0.0018405119565068073,0.0,-0.0006414029779824304,0.0,0.006186974381896748,0.0,-0.0005345413949824351,0.0,0.003286341301320883,0.0,4.654657301705889e-05,0.0,-0.00048681219521196084,0.0,0.00017004726922653646,0.0,0.00041360698479087077,0.0,0.00030321891565798786,0.0,0.0013082456167639034,0.0,-0.0026338983589404563,0.0,-0.0015981982075192747,0.0,0.0016523796160476945,0.0,0.00115310403651403,0.0,0.0025067736417017095,0.0,-0.0016379413458029735,0.0,-0.00013087472882733486,0.0,-0.0007183763017710731,0.0,-0.002514513596699297,0.0,0.006628954235343043,0.0,-0.0009760925639712426,0.0,-0.00019240022113820032,0.0,-0.0020150240449083867,0.0,0.00034109860263820124,0.0,-0.00039773068071657924,0.0,-0.00023368512896770888,0.0,0.0009082005450828934,0.0,-0.0005921684582108622,0.0,-0.0013558895942686888,0.0,-0.0002821381812154744,0.0,0.00034956367685490264,0.0,0.001655838200412374,0.0,0.005493585427021053,0.0,0.0011176188279089505,0.0,0.0002460343592605163,0.0,-0.0007639490431663454,0.0,0.0007757082031460971,0.0,0.000941608487455392,0.0,-6.195594865632259e-05,0.0,0.0022552071730785883,0.0,0.0002449181496351205,0.0,-0.0026391137599097725,0.0,-0.0009012293115839842,0.0,-0.0015393902370151036,0.0,-0.0012114686532584962,0.0,-0.0012902735459885406,0.0,-0.0008286248488384995,0.0,-0.00024572988272608676,0.0,-0.0006826010868188348,0.0,0.0005838975433822835,0.0,-0.0008585659873916462,0.0,0.0029297834511203824,0.0,-0.0006987075765927386,0.0,-0.0014200863932798402,0.0,-4.4803482191380084e-05,0.0,1.0529101398981666e-05,0.0,6.787011061404336e-05,0.0,-0.0003955637328565409,0.0,-0.0021174980818206013,0.0,0.000693442751590112,0.0,-0.0018250239768158316,0.0,-0.0006203819516901188,0.0,-0.0006301851761254529,0.0,-1.0996506183857946e-05,0.0,0.00026312004134343425,0.0,-0.0003240875773939944,0.0,0.0008098785410484144,0.0,-0.0002330787253930211,0.0,-0.0002636651242704513,0.0,0.0012716049337593294,0.0,0.0014874176192241073,0.0,-0.00039298295916601056,0.0,-0.0004481521781161124,0.0,4.7251705446171854e-06,0.0,-0.000999851053418821,0.0,0.00014236562071845427,0.0,-0.00031775844130832454,0.0,0.00035007992143376576,0.0,0.0007157722904718167,0.0,-0.0009895751169688438,0.0,-5.346606434275536e-05,0.0,0.00012744997623315157,0.0,-0.0013888948273508284,0.0,0.000357087893368746,0.0,-0.0010857732887779026,0.0,0.00023137730252198452,0.0,-0.00042372576407490037,0.0,-0.0011448302422205625,0.0,0.0011484589112598087,0.0
LOCO-W,20,-0.025575087893224376,1.0,0.06234381106970131,1.0,0.0022160213651184753,1.0,0.054279596934870056,1.0,0.00023948195788223134,1.0,0.012766560016131226,1.0,0.015783176696074788,1.0,1.0258881683175558,1.0,0.020069354144613444,1.0,-0.019868293575861142,1.0,-0.019906743548910224,0.0,0.03378934157020479,0.0,0.001230248133827698,0.0,0.032318374352548036,0.0,-0.039231149161660116,0.0,-0.007061043153545467,0.0,0.02165525659900559,0.0,-0.0010563709972046197,0.0,0.00950832934927178,0.0,-0.010608992149928961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-W,35,0.04282614502237615,1.0,0.028404546255620854,1.0,-0.006726583922923124,1.0,0.05371335663353014,1.0,0.23777270381781154,1.0,-0.013534686782551684,1.0,0.09270461641766056,1.0,1.3349998895120236,1.0,0.03812784172776596,1.0,0.09516101274986931,1.0,-0.010325590412709409,0.0,-0.0690267310990292,0.0,-0.029849142086034456,0.0,-0.07925412037080182,0.0,-0.0003971906136096993,0.0,0.0040246664438041615,0.0,-0.01222106594377693,0.0,-0.004808026156850434,0.0,0.04248336402692873,0.0,-0.04633487142995256,0.0,0.00082990560273523,0.0,0.04424215351507681,0.0,0.018660684597888912,0.0,0.018338763689172023,0.0,0.03578379759140623,0.0,-0.014441660320352977,0.0,-0.04052349061004404,0.0,0.06916589778225711,0.0,0.08489620340913463,0.0,-0.03636284979491611,0.0,0.0019072166280791206,0.0,-0.04843480560479938,0.0,-0.012506192246206511,0.0,0.023653731215518524,0.0,0.014015949423791087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-W,50,0.16068705997330987,1.0,0.1651204155066208,1.0,0.1687490206382632,1.0,-0.026225415684047695,1.0,-0.09180701311067206,1.0,0.02162636423341018,1.0,0.03392125262753456,1.0,1.2053546533231694,1.0,-0.0026604187485318987,1.0,0.028495866917450527,1.0,0.1196341660897282,0.0,-0.00903704820555301,0.0,-0.005370240354677746,0.0,0.042853891808116135,0.0,-0.04700111997814636,0.0,-0.1635696922165994,0.0,0.007956058248322167,0.0,0.031206486241444294,0.0,-0.20937844155785137,0.0,-0.15848983007676165,0.0,-0.02142474828531093,0.0,-0.08422239507922867,0.0,-0.04750083880783215,0.0,-0.03859589835460595,0.0,-0.03891927610487678,0.0,0.025381425673914534,0.0,-0.025221466391064803,0.0,0.007566898686328315,0.0,-0.010308660863803751,0.0,0.036545220079712594,0.0,0.04441080234105844,0.0,-0.021582774233636,0.0,0.005151333081756699,0.0,0.015087607062686656,0.0,0.021254801358057955,0.0,0.10233344343402315,0.0,-0.0832881495547836,0.0,0.15683409682998112,0.0,0.0070649268736723645,0.0,0.04354154782411319,0.0,0.05798735763763394,0.0,0.04881701646686704,0.0,-0.11235984249295296,0.0,-0.05393905198324102,0.0,0.02448118990375864,0.0,-0.022747812006569494,0.0,0.012895612271280228,0.0,-0.027382854973732572,0.0,0.10363629663298306,0.0,0.03538031140339272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-W,100,0.11134072571180413,1.0,0.0009284131941863606,1.0,-0.01710803243549886,1.0,0.06818502118323572,1.0,0.2131496344547541,1.0,0.010257233142929399,1.0,-0.014006502436617486,1.0,1.004203872351841,1.0,0.02995693111998477,1.0,0.05257395474815652,1.0,0.01801037024209162,0.0,0.004342247275889173,0.0,-0.017325853662857674,0.0,0.060530074837431905,0.0,0.01928896350097153,0.0,-0.006751599803252734,0.0,-0.01846415380952226,0.0,0.020658842523366125,0.0,-0.022495448941379496,0.0,-0.1200912735086614,0.0,0.015140570659424294,0.0,-0.06353407972880014,0.0,0.01080068098249476,0.0,0.03230515114339471,0.0,-0.010537194530099835,0.0,0.019683561464682708,0.0,-0.028690756292515263,0.0,0.010882402149910554,0.0,0.024614927508251266,0.0,-0.019613250935168566,0.0,-0.02434350751406079,0.0,0.08534893377796417,0.0,-0.02550960379888906,0.0,0.001903904148741127,0.0,-0.004336531793255704,0.0,0.010147254409839218,0.0,-0.011656033923410745,0.0,0.01947760935501634,0.0,-0.057467093478790476,0.0,0.005638948772067741,0.0,0.010365829810242935,0.0,0.03830369967428787,0.0,-0.0024546110056646634,0.0,-0.04104848690313213,0.0,0.01221679744334071,0.0,0.002109259244724724,0.0,-0.001532121660344901,0.0,-0.04836983346514633,0.0,-0.16310736962235697,0.0,0.02702913406499338,0.0,0.08665544504631625,0.0,-0.02586604588774715,0.0,0.02080061401857249,0.0,-0.03915551594791532,0.0,0.05458181632837232,0.0,-0.016881068326275433,0.0,-0.004557950438486963,0.0,0.08535786641095139,0.0,-0.04475606576033273,0.0,-0.13686116201549758,0.0,-0.013712897336476251,0.0,-0.04406992446789996,0.0,-0.010540801820011235,0.0,-0.0062132606277841675,0.0,0.020453904238989552,0.0,0.011045683947386548,0.0,-0.03578982015392975,0.0,0.008291914226822805,0.0,0.12262012123794068,0.0,-0.03930865156876175,0.0,0.05116290932088653,0.0,0.16528502736491768,0.0,-0.06615681355367192,0.0,-0.11327242057085364,0.0,-0.00279416367163821,0.0,0.0062834433110625105,0.0,-0.015197938015185458,0.0,0.014339644050445828,0.0,0.005924974992631335,0.0,-0.0531944748763174,0.0,0.13111097847529635,0.0,-0.04891195461391278,0.0,-0.017060042257352356,0.0,0.007833668229051053,0.0,-0.12889529433285438,0.0,0.05271189467575362,0.0,-0.026791515249105943,0.0,0.0011097809444888872,0.0,-0.042145393262982986,0.0,0.10009781610288604,0.0,-0.009938168384073734,0.0,0.06013695747517052,0.0,0.13493302123054673,0.0,0.012580694483446179,0.0,0.007981038761576588,0.0,-0.005010040411653237,0.0,-0.008902950091484445,0.0,-0.08784702133713197,0.0,0.0067750832079164405,0.0,-0.101385858036768,0.0
LOCO-HD,20,0.2092366293349741,1.0,0.22186803211380468,1.0,0.09867821945948374,1.0,0.6788572285094279,1.0,0.8214778293460396,1.0,0.11840928173523113,1.0,0.0765973600937595,1.0,1.9416199677936632,1.0,0.08403070543970936,1.0,0.2753941711779553,1.0,-0.01573328525965434,0.0,0.00428721115881725,0.0,-0.026738084647206506,0.0,4.9839529373763014e-05,0.0,-0.06450231780995619,0.0,-0.029626144400805687,0.0,-0.0391608260106,0.0,0.003167110062836098,0.0,-0.011863745476724752,0.0,-0.06916865967295793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-HD,35,0.34712895425401946,1.0,0.05292722265311545,1.0,0.132055416116861,1.0,0.5558943111587922,1.0,0.7953864556601342,1.0,0.1330920390701793,1.0,0.06429959670901719,1.0,1.2031125079285014,1.0,0.014518646471386232,1.0,0.38489385628192063,1.0,-0.00023136081676344844,0.0,0.03861349791041868,0.0,0.05476139990260864,0.0,-0.026329849259544735,0.0,0.004877744774124615,0.0,2.288906255221157e-05,0.0,-0.07236338353819316,0.0,0.01105613577179354,0.0,-0.012388482594059669,0.0,-0.0036432399706645135,0.0,-0.020374062550392313,0.0,0.01532354285838955,0.0,0.04398216167356561,0.0,-0.04504265569301813,0.0,0.033410965580477736,0.0,-0.0002172884150497545,0.0,-0.03857114824873964,0.0,-0.035965817321964355,0.0,0.02580317914452146,0.0,-0.019950981960993763,0.0,0.0033352732189786405,0.0,-0.05629849099121764,0.0,0.029739017669105916,0.0,-0.00144220536537909,0.0,-0.0383996721583002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-HD,50,0.39502782434950134,1.0,0.10812461457871492,1.0,0.03177204183986415,1.0,1.2251333638197939,1.0,0.8345637297898927,1.0,0.0035313954870501707,1.0,0.038253419552639834,1.0,1.522032008202836,1.0,-0.01044279857713093,1.0,0.13338918765181962,1.0,-0.011707569782885452,0.0,-0.007468305443683043,0.0,0.012524843815437503,0.0,-0.014497614604956022,0.0,-0.008905614907395165,0.0,-0.012032133948855828,0.0,-0.0065464120101974554,0.0,0.004760060321569615,0.0,-0.0023260004578913307,0.0,0.0016105750407371389,0.0,-0.01734724879840921,0.0,-0.032131753352981685,0.0,0.004175953389784048,0.0,0.0018058770330040552,0.0,-0.003276128415535595,0.0,-0.007881970048761122,0.0,-0.023614438956437445,0.0,-0.030377304548847794,0.0,-0.006364779058861458,0.0,0.004260616411073226,0.0,-0.009705889340155593,0.0,-0.014420400837800607,0.0,-0.005903429465889065,0.0,-0.028520979473874997,0.0,-0.02083158770001181,0.0,-0.02164135269608969,0.0,-0.03148818374445028,0.0,0.006844276480066025,0.0,0.0046846099363089255,0.0,-0.034838230158733996,0.0,0.012291732284547718,0.0,0.010951811332247763,0.0,-0.0032020610765224333,0.0,-0.016011488560491616,0.0,-0.03375325417583053,0.0,-0.01380024944149949,0.0,-0.014085712816841234,0.0,-0.004951221524584382,0.0,-0.025298846325164215,0.0,0.0027233605709937603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOCO-HD,100,0.21505166419914468,1.0,0.16815398847736884,1.0,0.0905376194430505,1.0,0.8093757388369556,1.0,0.9849174990108824,1.0,0.04765826867258127,1.0,0.07050789650259492,1.0,1.6363241852594583,1.0,0.05318258763608097,1.0,0.18468329448674736,1.0,0.007252530983453909,0.0,0.026868637985924204,0.0,0.011342159537597318,0.0,0.016187876812089996,0.0,0.03703591753428981,0.0,-0.005147027996506459,0.0,0.0022988839708408815,0.0,0.024912168041090865,0.0,0.0026534072772350648,0.0,0.029386802870369655,0.0,-0.006854947381252696,0.0,0.007260644974498964,0.0,0.005433372282698468,0.0,0.011842348922383783,0.0,0.021340255967993826,0.0,0.008707949275315707,0.0,-0.006544583586882036,0.0,0.013783688506096903,0.0,0.020699526251972467,0.0,0.0165495849471744,0.0,0.024982561160060923,0.0,0.01784474361862376,0.0,0.009633854055133062,0.0,0.0020341975501561027,0.0,0.005395333851980988,0.0,0.0037704179859414655,0.0,0.0147162542340451,0.0,0.01913776579448201,0.0,0.016132670927123893,0.0,0.010761897213522609,0.0,0.009987704507609552,0.0,0.002251072941594323,0.0,0.014516756377928486,0.0,0.025251377024002375,0.0,0.010601179761986934,0.0,0.01417165111257268,0.0,0.0026580597619536572,0.0,0.02117555594564058,0.0,0.009812101543264173,0.0,0.0008480903753202984,0.0,0.031348249060219935,0.0,0.03040737645257008,0.0,0.009618134999355155,0.0,0.008773223877762248,0.0,0.00828832397867063,0.0,0.007594903414366527,0.0,0.009216153156189621,0.0,0.022989507802220643,0.0,0.00654745699824244,0.0,0.02571445305769049,0.0,0.015996903140014673,0.0,0.03005267946157808,0.0,0.023944552291144117,0.0,0.008796493730958366,0.0,0.02040112314639031,0.0,0.024917041099984827,0.0,0.03271209820846255,0.0,0.0063139850204523285,0.0,0.014633593485262164,0.0,0.021305572848967058,0.0,0.011300558456938559,0.0,0.023201485107074094,0.0,0.020387986677328218,0.0,0.03834085202512516,0.0,0.016769895497267262,0.0,0.02237178872556944,0.0,0.012351217525263136,0.0,0.021006901752765872,0.0,0.02569423935889814,0.0,0.018545793821097112,0.0,0.00786260432487551,0.0,0.020864118618057148,0.0,0.024691991841176097,0.0,0.022174522509706085,0.0,0.005573392416994505,0.0,0.008512852254296766,0.0,0.013637744865553358,0.0,0.019504006694811116,0.0,0.027894473267401354,0.0,0.015807023148101118,0.0,0.0247757672226514,0.0,0.013696403727024853,0.0,0.01270156777146969,0.0,0.011302814284124496,0.0,0.009059110145174909,0.0,-0.013675969731453685,0.0,0.011530465982826144,0.0,0.01602047106471094,0.0,0.020075229534270322,0.0,0.009467391758541943,0.0
